the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.111       0.02        0.11           0.260       0.106       0.877     
2          4               24                1000      0.133       0.03        0.18           0.281       0.127       0.316     
4          8               48                1000      0.167       0.05        0.29           0.489       0.163       0.595     
8          16              96                1000      0.271       0.06        0.35           0.306       0.264       0.405     
16         32              192               1000      0.467       0.07        0.41           0.589       0.458       0.657     
32         64              384               1000      0.792       0.08        0.48           8.824       0.770       1.395     
64         128             768               1000      1.663       0.08        0.46           1.990       1.645       2.437     
128        256             1536              1000      3.393       0.08        0.45           3.788       3.349       4.183     
256        512             3072              1000      6.802       0.08        0.45           7.383       6.730       7.833     
512        1024            6144              1000      14.058      0.07        0.44           19.972      13.951      15.565    
1024       2048            12288             1000      28.280      0.07        0.43           33.972      28.122      29.813    
2048       4096            24576             1000      57.906      0.07        0.42           63.771      57.597      60.317    
4096       8192            49152             1000      116.849     0.07        0.42           124.841     116.127     120.694   
8192       16384           98304             1000      235.754     0.07        0.42           246.566     234.219     237.621   
16384      32768           196608            1000      471.589     0.07        0.42           482.739     468.331     475.832   
32768      65536           393216            1000      949.132     0.07        0.41           961.359     943.340     956.245   
65536      131072          786432            1000      1900.832    0.07        0.41           1915.613    1890.140    1909.470  
131072     262144          1572864           1000      3803.252    0.07        0.41           3854.043    3778.873    3804.974  
262144     524288          3145728           1000      7613.061    0.07        0.41           7687.531    7575.277    7621.653  
524288     1048576         6291456           1000      15238.753   0.07        0.41           15310.809   15165.674   15258.464 
1048576    2097152         12582912          1000      30810.738   0.07        0.41           30939.818   30690.912   30870.833 

