the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.077       0.01        0.10           0.357       0.075       0.657     
2          2               16                1000      0.081       0.02        0.20           0.298       0.077       0.633     
4          4               32                1000      0.081       0.05        0.40           0.303       0.078       1.359     
8          8               64                1000      0.085       0.09        0.75           0.310       0.081       1.151     
16         16              128               1000      0.087       0.18        1.47           0.307       0.085       0.763     
32         32              256               1000      0.094       0.34        2.72           0.314       0.091       0.852     
64         64              512               1000      0.109       0.59        4.69           0.576       0.105       0.715     
128        128             1024              1000      0.142       0.90        7.19           0.531       0.137       1.597     
256        256             2048              1000      0.206       1.25        9.96           0.438       0.202       1.005     
512        512             4096              1000      0.340       1.51        12.06          0.855       0.333       2.097     
1024       1024            8192              1000      0.600       1.71        13.64          0.847       0.596       1.965     
2048       2048            16384             1000      1.257       1.63        13.04          16.395      1.121       3.812     
4096       4096            32768             1000      4.292       0.95        7.63           1705.495    2.191       4.999     
8192       8192            65536             1000      5.566       1.47        11.77          8.176       4.661       10.898    
16384      16384           131072            1000      12.802      1.28        10.24          19.184      11.831      20.871    
32768      32768           262144            1000      42.521      0.77        6.17           223.318     39.906      80.192    
65536      65536           524288            1000      87.642      0.75        5.98           214.424     83.688      94.410    
131072     131072          1048576           1000      185.352     0.71        5.66           244.330     180.678     194.670   
262144     262144          2097152           1000      446.978     0.59        4.69           483.428     371.543     523.691   
524288     524288          4194304           1000      931.102     0.56        4.50           977.182     888.876     1223.473  
1048576    1048576         8388608           1000      1267.569    0.83        6.62           1384.290    1247.444    1561.333  

