the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.074       0.08        0.32           0.295       0.073       0.197     
2          12              48                1000      0.075       0.16        0.64           0.212       0.074       0.387     
4          24              96                1000      0.077       0.31        1.25           0.229       0.075       0.305     
8          48              192               1000      0.080       0.60        2.41           0.310       0.078       0.164     
16         96              384               1000      0.086       1.11        4.44           0.228       0.086       0.092     
32         192             768               1000      0.102       1.89        7.56           0.332       0.098       0.121     
64         384             1536              1000      0.127       3.03        12.13          0.316       0.125       0.155     
128        768             3072              1000      0.186       4.13        16.53          0.463       0.177       0.396     
256        1536            6144              1000      0.288       5.33        21.33          0.624       0.283       0.328     
512        3072            12288             1000      0.512       6.00        23.98          8.633       0.496       0.508     
1024       6144            24576             1000      0.938       6.55        26.19          1.244       0.923       0.968     
2048       12288           49152             1000      1.859       6.61        26.44          2.032       1.778       1.825     
4096       24576           98304             1000      3.521       6.98        27.92          12.072      3.481       4.122     
8192       49152           196608            1000      7.129       6.89        27.58          13.273      6.922       7.356     
16384      98304           393216            1000      13.935      7.05        28.22          14.597      13.774      14.040    
32768      196608          786432            1000      28.011      7.02        28.08          32.260      27.526      28.533    
65536      393216          1572864           1000      55.840      7.04        28.17          68.342      55.108      60.253    
131072     786432          3145728           1000      110.724     7.10        28.41          119.783     109.778     118.455   
262144     1572864         6291456           1000      253.517     6.20        24.82          277.592     250.001     253.511   
524288     3145728         12582912          1000      510.612     6.16        24.64          586.898     506.633     510.019   
1048576    6291456         25165824          1000      1023.105    6.15        24.60          1036.635    1016.709    1022.298  

