the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.121       0.074       0.694     
2          2               16                1000      0.075       0.03        0.21           0.096       0.074       0.123     
4          4               32                1000      0.075       0.05        0.43           0.297       0.074       0.355     
8          8               64                1000      0.076       0.11        0.85           0.309       0.074       0.259     
16         16              128               1000      0.077       0.21        1.67           0.106       0.076       0.601     
32         32              256               1000      0.080       0.40        3.19           0.298       0.079       0.506     
64         64              512               1000      0.083       0.77        6.20           0.126       0.082       0.442     
128        128             1024              1000      0.092       1.39        11.08          0.253       0.091       0.661     
256        256             2048              1000      0.113       2.27        18.19          0.417       0.110       1.408     
512        512             4096              1000      0.149       3.43        27.46          0.448       0.147       0.450     
1024       1024            8192              1000      0.224       4.56        36.50          0.737       0.221       1.261     
2048       2048            16384             1000      0.371       5.53        44.21          0.771       0.367       0.992     
4096       4096            32768             1000      0.762       5.38        43.02          22.558      0.661       2.297     
8192       8192            65536             1000      1.563       5.24        41.92          9.770       1.258       3.604     
16384      16384           131072            1000      3.749       4.37        34.96          6.104       3.065       8.897     
32768      32768           262144            1000      12.921      2.54        20.29          534.112     11.668      17.404    
65536      65536           524288            1000      32.824      2.00        15.97          45.754      31.273      38.237    
131072     131072          1048576           1000      73.480      1.78        14.27          184.090     70.875      78.268    
262144     262144          2097152           1000      156.226     1.68        13.42          185.705     152.750     169.705   
524288     524288          4194304           1000      320.259     1.64        13.10          354.962     314.401     379.075   
1048576    1048576         8388608           1000      716.436     1.46        11.71          746.063     663.298     835.809   

