the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.077       0.03        0.26           0.296       0.074       0.201     
2          4               40                1000      0.076       0.05        0.53           0.299       0.075       0.274     
4          8               80                1000      0.078       0.10        1.03           0.300       0.076       0.108     
8          16              160               1000      0.081       0.20        1.98           0.300       0.079       0.095     
16         32              320               1000      0.084       0.38        3.81           0.303       0.082       0.092     
32         64              640               1000      0.092       0.70        6.99           0.305       0.090       0.487     
64         128             1280              1000      0.110       1.16        11.61          0.444       0.106       0.254     
128        256             2560              1000      0.144       1.78        17.79          0.449       0.139       0.365     
256        512             5120              1000      0.208       2.46        24.57          0.558       0.204       0.410     
512        1024            10240             1000      0.342       2.99        29.91          0.678       0.335       0.379     
1024       2048            20480             1000      0.618       3.31        33.12          0.953       0.597       0.659     
2048       4096            40960             1000      1.142       3.59        35.85          1.494       1.127       1.663     
4096       8192            81920             1000      2.312       3.54        35.43          2.555       2.179       2.709     
8192       16384           163840            1000      4.400       3.72        37.23          4.783       4.295       4.937     
16384      32768           327680            1000      9.418       3.48        34.79          17.195      8.917       9.432     
32768      65536           655360            1000      18.140      3.61        36.13          26.115      17.347      20.269    
65536      131072          1310720           1000      36.076      3.63        36.33          73.067      34.583      42.912    
131072     262144          2621440           1000      74.637      3.51        35.12          123.337     68.512      91.687    
262144     524288          5242880           1000      197.926     2.65        26.49          272.338     179.016     198.420   
524288     1048576         10485760          1000      375.856     2.79        27.90          497.697     371.003     375.583   
1048576    2097152         20971520          1000      737.711     2.84        28.43          1085.585    731.013     735.302   

