the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.075       0.01        0.16           0.234       0.074       0.160     
2          2               24                1000      0.075       0.03        0.32           0.083       0.073       0.135     
4          4               48                1000      0.076       0.05        0.63           0.107       0.075       0.433     
8          8               96                1000      0.079       0.10        1.22           0.098       0.077       0.132     
16         16              192               1000      0.081       0.20        2.38           0.118       0.078       0.153     
32         32              384               1000      0.082       0.39        4.68           0.127       0.081       0.160     
64         64              768               1000      0.090       0.71        8.57           0.145       0.086       0.262     
128        128             1536              1000      0.100       1.28        15.33          0.198       0.097       0.180     
256        256             3072              1000      0.124       2.06        24.76          0.354       0.122       0.349     
512        512             6144              1000      0.153       3.36        40.28          0.502       0.146       0.250     
1024       1024            12288             1000      0.280       3.66        43.88          0.421       0.275       0.622     
2048       2048            24576             1000      0.495       4.14        49.66          0.817       0.481       0.865     
4096       4096            49152             1000      0.941       4.35        52.23          1.444       0.920       1.438     
8192       8192            98304             1000      1.835       4.46        53.58          14.012      1.776       3.013     
16384      16384           196608            1000      4.029       4.07        48.80          5.788       3.868       5.494     
32768      32768           393216            1000      8.475       3.87        46.40          200.430     7.825       11.297    
65536      65536           786432            1000      17.101      3.83        45.99          26.008      16.550      21.915    
131072     131072          1572864           1000      37.274      3.52        42.20          106.515     35.674      50.346    
262144     262144          3145728           1000      76.270      3.44        41.24          141.522     73.869      113.558   
524288     524288          6291456           1000      236.544     2.22        26.60          305.705     223.773     253.618   
1048576    1048576         12582912          1000      544.976     1.92        23.09          604.578     507.378     561.770   

