the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.173       0.01        0.14           0.300       0.100       0.600     
2          4               48                1000      0.161       0.02        0.30           0.500       0.120       0.460     
4          8               96                1000      0.169       0.05        0.57           0.600       0.080       0.880     
8          16              192               1000      0.173       0.09        1.11           0.320       0.100       0.560     
16         32              384               1000      0.186       0.17        2.07           0.540       0.140       0.520     
32         64              768               1000      0.194       0.33        3.95           0.440       0.140       0.660     
64         128             1536              1000      0.255       0.50        6.02           0.600       0.220       0.640     
128        256             3072              1000      0.333       0.77        9.22           0.520       0.300       0.860     
256        512             6144              1000      0.624       0.82        9.84           1.400       0.580       1.600     
512        1024            12288             1000      1.200       0.85        10.24          2.060       1.120       2.440     
1024       2048            24576             1000      2.070       0.99        11.87          3.580       1.920       6.080     
2048       4096            49152             1000      3.900       1.05        12.60          10.400      3.820       11.960    
4096       8192            98304             1000      8.230       1.00        11.94          29.860      7.360       23.840    
8192       16384           196608            1000      13017.500   0.00        0.02           83921.520   37.240      22405.900 
16384      32768           393216            1000      61.969      0.53        6.35           4917.100    54.260      66.880    
32768      65536           786432            1000      122.958     0.53        6.40           4576.380    94.400      122.520   
65536      131072          1572864           1000      262.206     0.50        6.00           8725.880    227.240     219.160   
131072     262144          3145728           1000      522.590     0.50        6.02           19379.240   473.960     424.420   
262144     524288          6291456           1000      1107.986    0.47        5.68           14830.560   969.240     938.480   
524288     1048576         12582912          1000      2688.245    0.39        4.68           17923.700   2083.180    2123.700  
1048576    2097152         25165824          1000      5364.525    0.39        4.69           21769.180   5125.740    5281.980  

