the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.169       0.04        0.14           0.340       0.120       0.200     
2          12              48                1000      0.174       0.07        0.28           0.340       0.120       0.220     
4          24              96                1000      0.216       0.11        0.44           0.500       0.140       0.480     
8          48              192               1000      0.247       0.19        0.78           0.460       0.160       0.720     
16         96              384               1000      0.311       0.31        1.23           0.560       0.220       0.560     
32         192             768               1000      0.464       0.41        1.66           0.680       0.360       1.060     
64         384             1536              1000      0.724       0.53        2.12           1.080       0.680       1.520     
128        768             3072              1000      1.528       0.50        2.01           1.960       1.440       2.160     
256        1536            6144              1000      2.096       0.73        2.93           3.360       1.860       4.400     
512        3072            12288             1000      4.284       0.72        2.87           14.740      4.000       8.040     
1024       6144            24576             1000      10.144      0.61        2.42           144.040     9.380       17.320    
2048       12288           49152             1000      27.434      0.45        1.79           75.340      25.720      34.460    
4096       24576           98304             1000      72.588      0.34        1.35           99.580      67.960      80.420    
8192       49152           196608            1000      118.103     0.42        1.66           147.980     114.660     123.620   
16384      98304           393216            1000      265.619     0.37        1.48           292.260     241.560     278.580   
32768      196608          786432            1000      347.035     0.57        2.27           418.340     307.360     358.720   
65536      393216          1572864           1000      1238.107    0.32        1.27           1383.760    1223.240    1240.200  
131072     786432          3145728           1000      2805.449    0.28        1.12           2894.040    2652.660    2680.420  
262144     1572864         6291456           1000      5381.964    0.29        1.17           5405.840    5304.860    5374.440  
524288     3145728         12582912          1000      5391.752    0.58        2.33           5563.780    4840.040    5251.920  
1048576    6291456         25165824          1000      19016.070   0.33        1.32           19059.620   18985.560   19024.080 

