the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.136       0.01        0.03           0.360       0.100       0.240     
2          2               8                 1000      0.141       0.01        0.06           0.580       0.080       0.120     
4          4               16                1000      0.157       0.03        0.10           0.340       0.120       0.140     
8          8               32                1000      0.204       0.04        0.16           0.380       0.160       0.180     
16         16              64                1000      0.264       0.06        0.24           0.400       0.220       0.300     
32         32              128               1000      0.381       0.08        0.34           0.560       0.320       0.820     
64         64              256               1000      0.650       0.10        0.39           0.820       0.580       0.640     
128        128             512               1000      1.131       0.11        0.45           1.280       1.080       1.080     
256        256             1024              1000      2.153       0.12        0.48           57.340      2.040       2.260     
512        512             2048              1000      4.090       0.13        0.50           51.900      3.960       4.180     
1024       1024            4096              1000      7.847       0.13        0.52           12.960      7.800       7.840     
2048       2048            8192              1000      15.701      0.13        0.52           86.520      15.480      15.540    
4096       4096            16384             1000      30.951      0.13        0.53           60.320      30.840      30.880    
8192       8192            32768             1000      61.776      0.13        0.53           79.940      61.600      61.640    
16384      16384           65536             1000      123.321     0.13        0.53           150.200     123.040     123.380   
32768      32768           131072            1000      246.312     0.13        0.53           258.020     245.940     245.960   
65536      65536           262144            1000      492.500     0.13        0.53           503.120     491.720     502.520   
131072     131072          524288            1000      984.954     0.13        0.53           994.280     983.200     983.380   
262144     262144          1048576           1000      1972.920    0.13        0.53           1984.860    1966.400    1966.560  
524288     524288          2097152           1000      3946.099    0.13        0.53           3960.400    3932.800    3975.280  
1048576    1048576         4194304           1000      7997.510    0.13        0.52           8058.940    7885.600    8041.200  

