the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.079       0.08        0.10           0.082       0.073       0.128     
2          12              16                1000      0.074       0.16        0.22           0.098       0.073       0.181     
3          18              24                1000      0.076       0.24        0.32           0.082       0.074       0.122     
4          24              32                1000      0.077       0.31        0.41           0.310       0.075       0.103     
5          30              40                1000      0.078       0.38        0.51           0.087       0.076       0.134     
6          36              48                1000      0.078       0.46        0.61           0.303       0.077       0.139     
7          42              56                1000      0.080       0.52        0.70           0.089       0.078       0.138     
8          48              64                1000      0.074       0.64        0.86           0.086       0.074       0.151     
16         96              128               1000      0.076       1.26        1.68           0.080       0.076       0.131     
32         192             256               1000      0.080       2.41        3.22           0.082       0.079       0.124     
64         384             512               1000      0.088       4.36        5.81           0.090       0.087       0.116     
128        768             1024              1000      0.110       7.01        9.35           0.319       0.106       0.165     
256        1536            2048              1000      0.144       10.66       14.21          0.363       0.140       0.468     
512        3072            4096              1000      0.233       13.19       17.58          0.502       0.209       0.376     
1024       6144            8192              1000      0.395       15.55       20.73          0.670       0.349       0.560     
2048       12288           16384             1000      0.636       19.32       25.75          1.417       0.626       0.990     
4096       24576           32768             1000      1.207       20.35       27.14          1.444       1.182       1.635     
8192       49152           65536             1000      3.078       15.97       21.29          738.330     2.287       3.015     
16384      98304           131072            1000      5.002       19.65       26.20          6.756       4.609       6.192     
32768      196608          262144            1000      9.711       20.25       26.99          10.942      9.384       10.008    
65536      393216          524288            1000      20.973      18.75       25.00          51.064      20.356      20.112    
131072     786432          1048576           1000      39.231      20.05       26.73          70.366      38.537      40.839    
262144     1572864         2097152           1000      76.685      20.51       27.35          102.457     75.010      81.495    
524288     3145728         4194304           1000      152.523     20.62       27.50          177.028     148.567     161.909   
1048576    6291456         8388608           1000      330.574     19.03       25.38          347.630     322.879     333.558   

