the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.210       0.074       0.107     
2          12              48                1000      0.077       0.16        0.62           0.298       0.076       0.084     
4          24              96                1000      0.075       0.32        1.28           0.205       0.074       0.477     
8          48              192               1000      0.077       0.63        2.50           0.206       0.076       0.184     
16         96              384               1000      0.081       1.18        4.72           0.083       0.080       0.302     
32         192             768               1000      0.090       2.14        8.57           0.275       0.088       0.134     
64         384             1536              1000      0.108       3.57        14.29          0.297       0.106       0.120     
128        768             3072              1000      0.142       5.41        21.65          0.288       0.140       0.172     
256        1536            6144              1000      0.211       7.29        29.15          0.414       0.208       0.313     
512        3072            12288             1000      0.351       8.76        35.02          0.504       0.346       0.371     
1024       6144            24576             1000      0.625       9.82        39.29          0.959       0.620       0.645     
2048       12288           49152             1000      1.172       10.49       41.95          1.298       1.165       1.199     
4096       24576           98304             1000      2.289       10.74       42.95          8.193       2.260       2.291     
8192       49152           196608            1000      4.488       10.95       43.81          4.967       4.456       4.566     
16384      98304           393216            1000      9.153       10.74       42.96          23.754      8.837       9.028     
32768      196608          786432            1000      17.901      10.98       43.93          22.897      17.589      18.282    
65536      393216          1572864           1000      35.546      11.06       44.25          40.765      35.272      36.357    
131072     786432          3145728           1000      70.767      11.11       44.45          100.878     70.163      74.831    
262144     1572864         6291456           1000      141.139     11.14       44.58          170.515     140.345     151.679   
524288     3145728         12582912          1000      310.419     10.13       40.54          412.510     304.204     321.819   
1048576    6291456         25165824          1000      677.424     9.29        37.15          908.825     670.603     678.563   

