the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.127       0.01        0.09           0.280       0.060       0.360     
2          2               24                1000      0.135       0.01        0.18           0.360       0.060       0.140     
4          4               48                1000      0.157       0.03        0.31           2.540       0.060       0.320     
8          8               96                1000      0.117       0.07        0.82           0.300       0.060       0.460     
16         16              192               1000      0.124       0.13        1.55           0.540       0.060       0.160     
32         32              384               1000      0.108       0.30        3.55           0.260       0.060       0.220     
64         64              768               1000      0.126       0.51        6.08           0.300       0.080       0.180     
128        128             1536              1000      0.153       0.84        10.04          0.320       0.100       0.360     
256        256             3072              1000      0.228       1.12        13.47          0.540       0.180       0.320     
512        512             6144              1000      0.296       1.73        20.75          0.520       0.260       0.740     
1024       1024            12288             1000      0.546       1.87        22.50          0.880       0.500       1.200     
2048       2048            24576             1000      1.297       1.58        18.94          2.200       1.240       3.000     
4096       4096            49152             1000      2.605       1.57        18.87          9.040       2.540       5.080     
8192       8192            98304             1000      5.015       1.63        19.60          6.260       4.900       15.120    
16384      16384           196608            1000      9.695       1.69        20.28          21.540      9.260       30.300    
32768      32768           393216            1000      21.698      1.51        18.12          54.380      20.680      77.820    
65536      65536           786432            1000      82.469      0.79        9.54           141.880     72.080      154.480   
131072     131072          1572864           1000      307.188     0.43        5.12           351.080     299.840     294.520   
262144     262144          3145728           1000      672.946     0.39        4.67           765.460     658.680     655.260   
524288     524288          6291456           1000      1324.452    0.40        4.75           1471.480    1311.060    1321.540  
1048576    1048576         12582912          1000      2671.722    0.39        4.71           3580.940    2630.140    2660.380  

