the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.093       0.074       0.295     
2          2               16                1000      0.075       0.03        0.21           0.095       0.075       0.104     
4          4               32                1000      0.076       0.05        0.42           0.101       0.076       0.481     
8          8               64                1000      0.075       0.11        0.85           0.088       0.075       0.102     
16         16              128               1000      0.077       0.21        1.66           0.077       0.077       0.095     
32         32              256               1000      0.079       0.41        3.24           0.079       0.079       0.098     
64         64              512               1000      0.079       0.81        6.50           0.093       0.078       0.202     
128        128             1024              1000      0.086       1.48        11.87          0.091       0.086       0.119     
256        256             2048              1000      0.119       2.16        17.26          17.903      0.100       0.134     
512        512             4096              1000      0.130       3.93        31.44          0.137       0.130       0.181     
1024       1024            8192              1000      0.188       5.43        43.46          0.192       0.187       0.218     
2048       2048            16384             1000      0.305       6.72        53.78          0.313       0.304       0.379     
4096       4096            32768             1000      0.538       7.62        60.95          0.542       0.536       0.757     
8192       8192            65536             1000      1.004       8.16        65.26          1.013       1.004       1.483     
16384      16384           131072            1000      2.063       7.94        63.53          16.833      2.019       2.827     
32768      32768           262144            1000      4.884       6.71        53.68          5.224       4.864       6.868     
65536      65536           524288            1000      9.933       6.60        52.78          18.667      9.667       16.801    
131072     131072          1048576           1000      20.228      6.48        51.84          50.759      19.633      27.829    
262144     262144          2097152           1000      42.280      6.20        49.60          56.468      40.074      60.076    
524288     524288          4194304           1000      90.632      5.78        46.28          140.856     83.521      142.466   
1048576    1048576         8388608           1000      221.357     4.74        37.90          346.185     180.649     397.658   

