the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.254       0.01        0.03           0.367       0.250       0.939     
2          4               16                1000      0.256       0.02        0.06           0.500       0.251       0.597     
4          8               32                1000      0.312       0.03        0.10           0.494       0.309       1.767     
8          16              64                1000      0.265       0.06        0.24           0.400       0.262       0.618     
16         32              128               1000      0.272       0.12        0.47           0.505       0.270       0.702     
32         64              256               1000      0.294       0.22        0.87           0.459       0.291       0.643     
64         128             512               1000      0.339       0.38        1.51           0.369       0.333       0.659     
128        256             1024              1000      0.446       0.57        2.30           0.480       0.441       1.379     
256        512             2048              1000      0.683       0.75        3.00           0.883       0.678       1.193     
512        1024            4096              1000      1.176       0.87        3.48           1.425       1.170       2.122     
1024       2048            8192              1000      2.110       0.97        3.88           2.568       2.104       2.322     
2048       4096            16384             1000      3.972       1.03        4.13           4.092       3.967       4.602     
4096       8192            32768             1000      7.727       1.06        4.24           8.085       7.720       8.423     
8192       16384           65536             1000      15.188      1.08        4.31           15.456      15.180      15.595    
16384      32768           131072            1000      30.119      1.09        4.35           35.406      30.066      30.671    
32768      65536           262144            1000      60.335      1.09        4.34           67.733      60.038      60.755    
65536      131072          524288            1000      119.775     1.09        4.38           127.315     119.492     120.284   
131072     262144          1048576           1000      239.130     1.10        4.38           247.100     238.648     239.935   
262144     524288          2097152           1000      477.439     1.10        4.39           484.859     476.948     478.293   
524288     1048576         4194304           1000      954.871     1.10        4.39           963.426     953.759     956.266   
1048576    2097152         8388608           1000      1913.020    1.10        4.39           1922.254    1910.137    1912.263  

