the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.090       0.02        0.22           0.094       0.078       0.367     
2          4               40                1000      0.090       0.04        0.44           0.134       0.078       0.335     
4          8               80                1000      0.088       0.09        0.91           0.135       0.077       0.136     
8          16              160               1000      0.088       0.18        1.82           0.138       0.079       0.133     
16         32              320               1000      0.092       0.35        3.49           0.135       0.082       0.174     
32         64              640               1000      0.098       0.65        6.55           0.157       0.097       0.324     
64         128             1280              1000      0.111       1.15        11.55          0.177       0.106       0.236     
128        256             2560              1000      0.140       1.83        18.31          0.322       0.132       0.450     
256        512             5120              1000      0.191       2.68        26.78          0.329       0.179       0.375     
512        1024            10240             1000      0.296       3.46        34.61          0.348       0.286       0.466     
1024       2048            20480             1000      0.516       3.97        39.72          0.655       0.492       0.729     
2048       4096            40960             1000      0.980       4.18        41.80          1.144       0.952       1.395     
4096       8192            81920             1000      1.863       4.40        43.97          2.599       1.780       2.701     
8192       16384           163840            1000      3.650       4.49        44.89          4.231       3.576       4.834     
16384      32768           327680            1000      7.986       4.10        41.03          8.692       7.533       9.159     
32768      65536           655360            1000      15.809      4.15        41.46          93.186      15.008      20.970    
65536      131072          1310720           1000      32.607      4.02        40.20          78.398      29.482      41.414    
131072     262144          2621440           1000      64.412      4.07        40.70          104.876     60.420      93.025    
262144     524288          5242880           1000      184.092     2.85        28.48          218.043     178.671     188.147   
524288     1048576         10485760          1000      389.505     2.69        26.92          447.986     385.524     391.303   
1048576    2097152         20971520          1000      773.480     2.71        27.11          832.388     768.114     781.927   

