the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.099       0.02        0.16           0.540       0.060       0.100     
2          4               32                1000      0.101       0.04        0.32           0.320       0.040       0.100     
4          8               64                1000      0.071       0.11        0.90           0.220       0.060       0.240     
8          16              128               1000      0.076       0.21        1.69           0.200       0.060       0.260     
16         32              256               1000      0.083       0.38        3.07           0.280       0.060       0.080     
32         64              512               1000      0.109       0.59        4.69           0.240       0.080       0.140     
64         128             1024              1000      0.143       0.89        7.14           0.300       0.120       0.200     
128        256             2048              1000      0.273       0.94        7.51           0.460       0.240       0.300     
256        512             4096              1000      0.478       1.07        8.56           0.640       0.440       0.940     
512        1024            8192              1000      0.873       1.17        9.39           6.820       0.840       1.040     
1024       2048            16384             1000      1.631       1.26        10.05          2.040       1.560       2.160     
2048       4096            32768             1000      2.995       1.37        10.94          3.440       2.960       4.840     
4096       8192            65536             1000      5.858       1.40        11.19          11.940      5.800       9.900     
8192       16384           131072            1000      11.589      1.41        11.31          18.200      11.420      19.240    
16384      32768           262144            1000      22.974      1.43        11.41          40.940      22.700      43.900    
32768      65536           524288            1000      47.669      1.37        11.00          108.520     45.380      89.520    
65536      131072          1048576           1000      182.050     0.72        5.76           206.400     127.120     147.240   
131072     262144          2097152           1000      313.289     0.84        6.69           334.100     300.640     293.000   
262144     524288          4194304           1000      558.318     0.94        7.51           590.620     542.080     556.520   
524288     1048576         8388608           1000      1037.383    1.01        8.09           1107.240    1025.760    1033.440  
1048576    2097152         16777216          1000      2967.558    0.71        5.65           3099.140    2912.780    2975.560  

