the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.247       0.02        0.10           0.740       0.180       1.000     
4          24              96                1000      0.274       0.09        0.35           6.000       0.220       1.460     
16         96              384               1000      0.331       0.29        1.16           0.760       0.260       1.140     
64         384             1536              1000      0.380       1.01        4.04           0.560       0.320       1.040     
256        1536            6144              1000      0.615       2.50        9.99           6.800       0.540       2.040     
1024       6144            24576             1000      1.698       3.62        14.48          11.640      1.620       4.200     
4096       24576           98304             1000      10.889      2.26        9.03           126.540     10.520      23.060    
16384      98304           393216            1000      89.142      1.10        4.41           121.940     88.440      130.600   
65536      393216          1572864           1000      514.180     0.76        3.06           580.540     500.320     616.200   
262144     1572864         6291456           1000      2834.212    0.55        2.22           2912.040    2806.940    2834.680  
1048576    6291456         25165824          1000      15620.409   0.40        1.61           17234.080   15431.720   16727.400 

