the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.073       0.01        0.11           0.099       0.072       0.189     
2          2               16                1000      0.074       0.03        0.22           0.293       0.073       0.132     
4          4               32                1000      0.075       0.05        0.43           0.300       0.074       0.399     
8          8               64                1000      0.075       0.11        0.86           0.094       0.074       0.104     
16         16              128               1000      0.078       0.20        1.64           0.291       0.076       0.111     
32         32              256               1000      0.080       0.40        3.21           0.085       0.079       0.088     
64         64              512               1000      0.149       0.43        3.43           0.309       0.088       0.126     
128        128             1024              1000      0.107       1.19        9.53           0.312       0.106       0.160     
256        256             2048              1000      0.144       1.78        14.23          0.356       0.142       0.193     
512        512             4096              1000      0.219       2.34        18.72          0.423       0.215       0.248     
1024       1024            8192              1000      0.369       2.77        22.19          0.419       0.361       0.412     
2048       2048            16384             1000      0.662       3.09        24.74          0.860       0.652       0.891     
4096       4096            32768             1000      1.269       3.23        25.83          1.558       1.237       1.276     
8192       8192            65536             1000      2.439       3.36        26.87          2.622       2.405       2.432     
16384      16384           131072            1000      4.830       3.39        27.14          5.037       4.755       5.082     
32768      32768           262144            1000      10.412      3.15        25.18          15.850      9.599       10.008    
65536      65536           524288            1000      19.552      3.35        26.81          27.119      18.833      20.992    
131072     131072          1048576           1000      38.803      3.38        27.02          44.503      37.573      46.504    
262144     262144          2097152           1000      79.899      3.28        26.25          105.477     76.268      109.061   
524288     524288          4194304           1000      204.318     2.57        20.53          214.708     199.689     206.235   
1048576    1048576         8388608           1000      418.438     2.51        20.05          429.387     408.111     420.216   

