the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.241       0.02        0.10           0.740       0.180       1.080     
4          24              96                1000      0.245       0.10        0.39           0.740       0.180       0.740     
16         96              384               1000      0.271       0.35        1.42           0.880       0.220       1.440     
64         384             1536              1000      0.336       1.14        4.57           1.020       0.280       1.100     
256        1536            6144              1000      0.376       4.09        16.35          0.800       0.320       1.180     
1024       6144            24576             1000      0.647       9.50        37.99          1.040       0.580       2.280     
4096       24576           98304             1000      2.581       9.52        38.08          3.260       2.500       6.460     
16384      98304           393216            1000      22.837      4.30        17.22          82.900      22.360      35.480    
65536      393216          1572864           1000      89.047      4.42        17.66          121.080     88.360      162.600   
262144     1572864         6291456           1000      613.184     2.57        10.26          674.780     605.020     638.320   
1048576    6291456         25165824          1000      2868.253    2.19        8.77           2975.820    2844.080    2868.060  

