the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.093       0.06        0.26           0.120       0.088       0.205     
2          12              48                1000      0.104       0.12        0.46           0.134       0.099       0.155     
4          24              96                1000      0.125       0.19        0.77           0.156       0.120       0.169     
8          48              192               1000      0.173       0.28        1.11           0.389       0.163       0.197     
16         96              384               1000      0.263       0.37        1.46           0.488       0.251       0.350     
32         192             768               1000      0.446       0.43        1.72           0.491       0.432       0.518     
64         384             1536              1000      0.810       0.47        1.90           0.853       0.790       0.904     
128        768             3072              1000      1.549       0.50        1.98           1.768       1.511       1.636     
256        1536            6144              1000      3.028       0.51        2.03           8.485       2.971       3.108     
512        3072            12288             1000      5.982       0.51        2.05           6.253       5.909       6.025     
1024       6144            24576             1000      11.922      0.52        2.06           12.212      11.819      12.108    
2048       12288           49152             1000      24.018      0.51        2.05           29.148      23.847      24.117    
4096       24576           98304             1000      47.881      0.51        2.05           53.806      47.552      48.018    
8192       49152           196608            1000      95.796      0.51        2.05           102.084     95.286      96.249    
16384      98304           393216            1000      191.662     0.51        2.05           197.904     190.767     192.561   
32768      196608          786432            1000      382.207     0.51        2.06           389.778     380.573     383.099   
65536      393216          1572864           1000      764.144     0.51        2.06           775.477     761.573     765.275   
131072     786432          3145728           1000      1527.640    0.51        2.06           1534.962    1524.442    1525.781  
262144     1572864         6291456           1000      3061.695    0.51        2.05           3076.431    3053.684    3061.213  
524288     3145728         12582912          1000      6126.765    0.51        2.05           6143.873    6109.048    6118.279  
1048576    6291456         25165824          1000      12253.629   0.51        2.05           12284.024   12223.902   12250.695 

