the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.565       0.00        0.03           1.180       0.520       0.800     
2          2               32                1000      0.562       0.00        0.06           0.740       0.520       1.140     
4          4               64                1000      0.581       0.01        0.11           9.920       0.520       0.900     
8          8               128               1000      0.595       0.01        0.22           1.240       0.540       1.120     
16         16              256               1000      0.609       0.03        0.42           0.780       0.560       0.860     
32         32              512               1000      0.644       0.05        0.79           0.920       0.600       1.000     
64         64              1024              1000      0.711       0.09        1.44           1.100       0.680       1.400     
128        128             2048              1000      0.850       0.15        2.41           1.320       0.800       1.760     
256        256             4096              1000      1.101       0.23        3.72           8.860       1.060       1.840     
512        512             8192              1000      1.635       0.31        5.01           9.720       1.580       2.340     
1024       1024            16384             1000      2.687       0.38        6.10           4.080       2.640       4.500     
2048       2048            32768             1000      4.740       0.43        6.91           6.780       4.680       8.000     
4096       4096            65536             1000      9.084       0.45        7.21           16.320      8.780       12.660    
8192       8192            131072            1000      17.269      0.47        7.59           26.140      17.000      27.200    
16384      16384           262144            1000      34.362      0.48        7.63           59.240      33.600      62.960    
32768      32768           524288            1000      77.856      0.42        6.73           127.620     72.300      125.120   
65536      65536           1048576           1000      248.067     0.26        4.23           278.480     204.940     220.300   
131072     131072          2097152           1000      420.487     0.31        4.99           571.020     410.320     433.780   
262144     262144          4194304           1000      847.267     0.31        4.95           1079.280    833.820     844.580   
524288     524288          8388608           1000      1125.706    0.47        7.45           1544.620    1112.920    1116.020  
1048576    1048576         16777216          1000      3127.861    0.34        5.36           3706.320    3084.120    3102.040  

