the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.102       0.01        0.16           0.500       0.040       0.120     
2          2               32                1000      0.105       0.02        0.30           0.200       0.040       0.080     
4          4               64                1000      0.109       0.04        0.59           0.220       0.060       0.240     
8          8               128               1000      0.106       0.08        1.21           0.240       0.040       0.600     
16         16              256               1000      0.117       0.14        2.19           0.220       0.080       0.440     
32         32              512               1000      0.144       0.22        3.55           0.620       0.060       0.460     
64         64              1024              1000      0.153       0.42        6.69           0.380       0.100       0.700     
128        128             2048              1000      0.218       0.59        9.38           0.360       0.140       0.780     
256        256             4096              1000      0.324       0.79        12.62          6.540       0.300       0.800     
512        512             8192              1000      0.537       0.95        15.25          0.860       0.460       1.080     
1024       1024            16384             1000      0.983       1.04        16.67          1.900       0.920       1.360     
2048       2048            32768             1000      1.876       1.09        17.46          2.380       1.720       2.980     
4096       4096            65536             1000      3.356       1.22        19.53          4.380       3.280       5.180     
8192       8192            131072            1000      6.457       1.27        20.30          16.640      6.380       11.720    
16384      16384           262144            1000      12.788      1.28        20.50          43.520      12.660      18.760    
32768      32768           524288            1000      25.576      1.28        20.50          77.860      25.120      47.040    
65536      65536           1048576           1000      52.653      1.24        19.91          115.120     50.320      86.920    
131072     131072          2097152           1000      257.246     0.51        8.15           306.020     205.720     194.940   
262144     262144          4194304           1000      478.860     0.55        8.76           501.820     467.800     445.400   
524288     524288          8388608           1000      1055.694    0.50        7.95           1080.700    1041.660    1015.400  
1048576    1048576         16777216          1000      2249.079    0.47        7.46           2280.360    2228.020    2253.720  

