the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.154       0.01        0.10           0.320       0.120       0.140     
2          2               32                1000      0.168       0.01        0.19           0.340       0.120       0.120     
4          4               64                1000      0.204       0.02        0.31           5.760       0.160       0.160     
8          8               128               1000      0.228       0.04        0.56           0.380       0.180       0.220     
16         16              256               1000      0.282       0.06        0.91           0.560       0.220       0.320     
32         32              512               1000      0.428       0.07        1.20           0.780       0.360       0.580     
64         64              1024              1000      0.669       0.10        1.53           0.940       0.620       0.760     
128        128             2048              1000      1.526       0.08        1.34           1.760       1.100       1.760     
256        256             4096              1000      2.306       0.11        1.78           10.420      1.960       3.060     
512        512             8192              1000      5.881       0.09        1.39           12.080      5.680       5.920     
1024       1024            16384             1000      11.647      0.09        1.41           55.240      11.300      11.440    
2048       2048            32768             1000      22.838      0.09        1.43           99.200      15.140      22.620    
4096       4096            65536             1000      45.551      0.09        1.44           79.460      45.260      45.260    
8192       8192            131072            1000      90.631      0.09        1.45           109.620     90.340      90.860    
16384      16384           262144            1000      180.690     0.09        1.45           191.500     169.020     180.940   
32768      32768           524288            1000      360.842     0.09        1.45           379.160     305.920     365.800   
65536      65536           1048576           1000      729.855     0.09        1.44           752.780     720.560     731.600   
131072     131072          2097152           1000      1470.158    0.09        1.43           1508.400    1453.580    1477.520  
262144     262144          4194304           1000      3012.611    0.09        1.39           3050.620    2968.360    3006.720  
524288     524288          8388608           1000      5995.313    0.09        1.40           6048.240    5936.460    5991.360  
1048576    1048576         16777216          1000      11843.735   0.09        1.42           11972.980   11737.820   11853.080 

