the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.108       0.01        0.11           0.460       0.040       0.100     
2          2               24                1000      0.106       0.02        0.23           0.220       0.060       0.340     
4          4               48                1000      0.116       0.03        0.42           0.240       0.060       0.100     
8          8               96                1000      0.128       0.06        0.75           0.260       0.060       0.160     
16         16              192               1000      0.143       0.11        1.34           0.280       0.080       0.220     
32         32              384               1000      0.149       0.22        2.58           0.260       0.100       0.160     
64         64              768               1000      0.151       0.43        5.10           0.280       0.120       0.260     
128        128             1536              1000      0.186       0.69        8.26           0.320       0.140       0.360     
256        256             3072              1000      0.236       1.08        13.02          0.560       0.200       0.520     
512        512             6144              1000      0.310       1.65        19.81          0.800       0.280       0.620     
1024       1024            12288             1000      0.560       1.83        21.96          0.920       0.520       1.320     
2048       2048            24576             1000      1.343       1.53        18.30          1.900       1.280       3.780     
4096       4096            49152             1000      2.656       1.54        18.51          5.620       2.580       6.300     
8192       8192            98304             1000      5.118       1.60        19.21          11.800      5.000       14.760    
16384      16384           196608            1000      10.170      1.61        19.33          17.160      9.920       33.240    
32768      32768           393216            1000      21.959      1.49        17.91          52.120      21.080      77.420    
65536      65536           786432            1000      76.627      0.86        10.26          136.880     70.880      152.560   
131072     131072          1572864           1000      303.707     0.43        5.18           332.140     295.760     282.500   
262144     262144          3145728           1000      635.931     0.41        4.95           663.920     625.500     613.340   
524288     524288          6291456           1000      1246.358    0.42        5.05           1299.980    1234.660    1235.700  
1048576    1048576         12582912          1000      2492.584    0.42        5.05           3400.180    2456.520    2508.920  

