the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.099       0.06        0.24           0.260       0.040       0.080     
2          12              48                1000      0.135       0.09        0.36           0.240       0.080       0.300     
4          24              96                1000      0.087       0.27        1.10           0.500       0.040       0.100     
8          48              192               1000      0.089       0.54        2.16           0.140       0.060       0.420     
16         96              384               1000      0.090       1.07        4.27           0.120       0.060       0.140     
32         192             768               1000      0.122       1.58        6.30           0.240       0.100       0.560     
64         384             1536              1000      0.182       2.11        8.44           0.360       0.160       0.280     
128        768             3072              1000      0.318       2.42        9.67           11.500      0.280       0.380     
256        1536            6144              1000      0.546       2.81        11.25          9.040       0.520       0.840     
512        3072            12288             1000      1.060       2.90        11.59          1.180       0.960       1.320     
1024       6144            24576             1000      1.908       3.22        12.88          8.020       1.860       3.340     
2048       12288           49152             1000      3.601       3.41        13.65          4.660       3.560       6.180     
4096       24576           98304             1000      6.993       3.51        14.06          12.680      6.960       13.500    
8192       49152           196608            1000      13.809      3.56        14.24          18.760      13.760      23.840    
16384      98304           393216            1000      27.539      3.57        14.28          48.500      27.400      43.480    
32768      196608          786432            1000      58.475      3.36        13.45          126.420     55.960      87.860    
65536      393216          1572864           1000      202.815     1.94        7.76           241.200     191.100     195.720   
131072     786432          3145728           1000      458.315     1.72        6.86           479.940     450.480     435.400   
262144     1572864         6291456           1000      1017.727    1.55        6.18           1042.300    1001.600    1005.880  
524288     3145728         12582912          1000      2230.709    1.41        5.64           2263.560    2209.640    2244.220  
1048576    6291456         25165824          1000      3918.862    1.61        6.42           4638.180    3890.460    3920.400  

