the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.072       0.01        0.22           0.118       0.071       0.167     
2          2               32                1000      0.073       0.03        0.44           0.081       0.071       0.123     
4          4               64                1000      0.073       0.05        0.87           0.121       0.072       0.229     
8          8               128               1000      0.075       0.11        1.70           0.089       0.073       0.136     
16         16              256               1000      0.077       0.21        3.33           0.129       0.074       0.124     
32         32              512               1000      0.081       0.39        6.32           0.122       0.077       0.263     
64         64              1024              1000      0.086       0.75        11.95          0.132       0.083       0.267     
128        128             2048              1000      0.100       1.28        20.53          0.136       0.098       0.174     
256        256             4096              1000      0.131       1.95        31.21          0.153       0.129       0.224     
512        512             8192              1000      0.188       2.72        43.53          0.380       0.187       0.319     
1024       1024            16384             1000      0.308       3.32        53.13          0.328       0.305       0.411     
2048       2048            32768             1000      0.550       3.72        59.56          5.155       0.543       0.559     
4096       4096            65536             1000      1.018       4.02        64.38          1.039       1.016       1.309     
8192       8192            131072            1000      1.966       4.17        66.66          2.016       1.963       2.464     
16384      16384           262144            1000      3.862       4.24        67.88          4.081       3.854       4.396     
32768      32768           524288            1000      7.687       4.26        68.20          13.839      7.651       7.968     
65536      65536           1048576           1000      15.264      4.29        68.69          19.213      15.220      16.371    
131072     131072          2097152           1000      30.419      4.31        68.94          35.265      30.357      34.722    
262144     262144          4194304           1000      60.722      4.32        69.07          68.528      60.626      68.888    
524288     524288          8388608           1000      142.916     3.67        58.70          157.649     140.410     164.815   
1048576    1048576         16777216          1000      306.447     3.42        54.75          320.354     303.925     328.523   

