the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.156       0.01        0.10           0.223       0.147       0.419     
2          4               32                1000      0.151       0.03        0.21           0.388       0.142       0.397     
4          8               64                1000      0.154       0.05        0.42           0.375       0.146       0.399     
8          16              128               1000      0.154       0.10        0.83           0.327       0.147       0.254     
16         32              256               1000      0.156       0.20        1.64           0.199       0.151       0.441     
32         64              512               1000      0.155       0.41        3.30           0.378       0.150       0.268     
64         128             1024              1000      0.171       0.75        5.99           0.227       0.155       0.370     
128        256             2048              1000      0.179       1.43        11.43          0.400       0.172       0.329     
256        512             4096              1000      0.225       2.28        18.23          0.551       0.216       0.375     
512        1024            8192              1000      0.285       3.59        28.71          0.497       0.280       0.479     
1024       2048            16384             1000      0.423       4.84        38.74          0.762       0.412       1.180     
2048       4096            32768             1000      0.722       5.68        45.41          1.266       0.689       1.443     
4096       8192            65536             1000      1.660       4.94        39.49          2.344       1.448       2.509     
8192       16384           131072            1000      3.402       4.82        38.53          9.184       2.896       4.798     
16384      32768           262144            1000      8.372       3.91        31.31          11.263      7.921       9.691     
32768      65536           524288            1000      20.276      3.23        25.86          25.359      19.679      22.954    
65536      131072          1048576           1000      45.521      2.88        23.04          59.211      44.393      48.254    
131072     262144          2097152           1000      95.538      2.74        21.95          124.636     93.832      117.723   
262144     524288          4194304           1000      194.252     2.70        21.59          256.620     191.617     244.797   
524288     1048576         8388608           1000      442.244     2.37        18.97          577.856     430.732     491.717   
1048576    2097152         16777216          1000      590.250     3.55        28.42          646.313     578.863     586.423   

