the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.078       0.09        0.20           0.090       0.078       0.691     
2          14              32                1000      0.080       0.17        0.40           0.092       0.079       0.334     
4          28              64                1000      0.080       0.35        0.80           0.092       0.079       0.646     
8          56              128               1000      0.082       0.68        1.56           0.088       0.082       0.496     
16         112             256               1000      0.086       1.30        2.98           0.091       0.086       0.312     
32         224             512               1000      0.095       2.36        5.39           0.112       0.094       0.475     
64         448             1024              1000      0.112       4.00        9.14           0.129       0.111       0.371     
128        896             2048              1000      0.146       6.14        14.03          0.159       0.146       0.558     
256        1792            4096              1000      0.215       8.33        19.04          0.234       0.215       0.438     
512        3584            8192              1000      0.354       10.13       23.15          0.373       0.353       0.666     
1024       7168            16384             1000      0.630       11.38       26.00          0.655       0.630       0.931     
2048       14336           32768             1000      1.183       12.12       27.70          1.207       1.182       1.608     
4096       28672           65536             1000      2.299       12.47       28.50          2.329       2.296       2.973     
8192       57344           131072            1000      4.517       12.69       29.02          4.591       4.516       5.702     
16384      114688          262144            1000      9.415       12.18       27.84          9.590       9.409       12.023    
32768      229376          524288            1000      18.810      12.19       27.87          40.011      18.721      20.759    
65536      458752          1048576           1000      37.801      12.14       27.74          64.182      37.368      42.373    
131072     917504          2097152           1000      75.668      12.13       27.72          88.265      74.570      84.417    
262144     1835008         4194304           1000      153.943     11.92       27.25          197.024     150.222     176.182   
524288     3670016         8388608           1000      324.992     11.29       25.81          445.582     315.826     408.581   
1048576    7340032         16777216          1000      726.763     10.10       23.08          962.063     702.830     849.908   

