the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.074       0.01        0.05           0.275       0.073       0.200     
2          2               8                 1000      0.076       0.03        0.11           0.292       0.075       0.278     
4          4               16                1000      0.077       0.05        0.21           0.266       0.076       0.119     
8          8               32                1000      0.080       0.10        0.40           0.304       0.078       0.102     
16         16              64                1000      0.086       0.19        0.74           0.273       0.085       0.271     
32         32              128               1000      0.102       0.31        1.26           0.298       0.101       0.111     
64         64              256               1000      0.132       0.48        1.94           0.304       0.131       0.141     
128        128             512               1000      0.192       0.67        2.66           0.388       0.191       0.377     
256        256             1024              1000      0.313       0.82        3.27           0.430       0.305       0.327     
512        512             2048              1000      0.556       0.92        3.69           0.885       0.536       0.537     
1024       1024            4096              1000      1.038       0.99        3.95           1.214       1.003       1.040     
2048       2048            8192              1000      2.004       1.02        4.09           2.352       1.934       2.247     
4096       4096            16384             1000      3.851       1.06        4.25           3.973       3.796       3.861     
8192       8192            32768             1000      7.572       1.08        4.33           14.173      7.520       7.583     
16384      16384           65536             1000      15.016      1.09        4.36           22.892      14.971      15.114    
32768      32768           131072            1000      29.892      1.10        4.38           35.722      29.868      30.342    
65536      65536           262144            1000      60.007      1.09        4.37           84.015      59.657      59.946    
131072     131072          524288            1000      119.843     1.09        4.37           138.210     119.236     119.893   
262144     262144          1048576           1000      239.245     1.10        4.38           275.837     238.394     239.031   
524288     524288          2097152           1000      477.675     1.10        4.39           550.893     476.765     485.961   
1048576    1048576         4194304           1000      961.650     1.09        4.36           1138.694    953.420     954.363   

