the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.085       0.01        0.09           0.114       0.082       0.143     
2          2               16                1000      0.089       0.02        0.18           0.339       0.087       0.116     
4          4               32                1000      0.093       0.04        0.35           0.121       0.091       0.172     
8          8               64                1000      0.105       0.08        0.61           0.141       0.104       0.125     
16         16              128               1000      0.137       0.12        0.93           0.167       0.129       0.296     
32         32              256               1000      0.191       0.17        1.34           0.230       0.180       0.239     
64         64              512               1000      0.393       0.16        1.30           0.496       0.302       0.675     
128        128             1024              1000      0.843       0.15        1.22           0.916       0.722       0.831     
256        256             2048              1000      1.609       0.16        1.27           1.702       1.405       1.503     
512        512             4096              1000      3.203       0.16        1.28           3.347       1.919       1.906     
1024       1024            8192              1000      5.138       0.20        1.59           13.673      3.636       3.685     
2048       2048            16384             1000      11.965      0.17        1.37           21.500      10.757      12.257    
4096       4096            32768             1000      25.130      0.16        1.30           32.767      24.749      22.783    
8192       8192            65536             1000      44.997      0.18        1.46           55.198      39.703      40.237    
16384      16384           131072            1000      71.215      0.23        1.84           101.342     61.814      81.562    
32768      32768           262144            1000      134.206     0.24        1.95           191.615     116.847     129.233   
65536      65536           524288            1000      268.891     0.24        1.95           385.274     236.944     253.538   
131072     131072          1048576           1000      592.021     0.22        1.77           937.412     484.712     526.033   
262144     262144          2097152           1000      1207.820    0.22        1.74           1853.648    938.090     1500.634  
524288     524288          4194304           1000      2636.757    0.20        1.59           3762.375    1981.736    3267.830  
1048576    1048576         8388608           1000      6238.760    0.17        1.34           7385.180    4187.967    4370.365  

