the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.536       0.01        0.04           7.360       0.440       1.020     
4          24              96                1000      0.488       0.05        0.20           0.920       0.420       0.760     
16         96              384               1000      0.563       0.17        0.68           0.820       0.520       1.360     
64         384             1536              1000      0.611       0.63        2.51           0.920       0.540       0.920     
256        1536            6144              1000      1.010       1.52        6.08           8.820       0.920       1.280     
1024       6144            24576             1000      2.181       2.82        11.27          2.400       2.100       3.140     
4096       24576           98304             1000      7.874       3.12        12.49          20.120      7.780       14.820    
16384      98304           393216            1000      85.114      1.15        4.62           102.280     84.480      113.700   
65536      393216          1572864           1000      339.205     1.16        4.64           391.680     337.040     437.820   
262144     1572864         6291456           1000      1762.300    0.89        3.57           1784.580    1745.500    1820.420  
1048576    6291456         25165824          1000      33805.968   0.19        0.74           37789.680   30988.640   30918.800 

