the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.082       0.01        0.10           0.304       0.080       0.342     
2          2               16                1000      0.084       0.02        0.19           0.307       0.082       0.099     
4          4               32                1000      0.091       0.04        0.35           0.127       0.088       0.132     
8          8               64                1000      0.105       0.08        0.61           0.319       0.100       0.127     
16         16              128               1000      0.142       0.11        0.90           0.181       0.126       0.162     
32         32              256               1000      0.245       0.13        1.05           0.268       0.180       0.210     
64         64              512               1000      0.432       0.15        1.19           0.490       0.383       0.483     
128        128             1024              1000      0.793       0.16        1.29           0.971       0.705       0.867     
256        256             2048              1000      1.514       0.17        1.35           1.763       1.351       1.596     
512        512             4096              1000      2.985       0.17        1.37           7.939       2.641       3.022     
1024       1024            8192              1000      5.910       0.17        1.39           6.424       5.405       5.921     
2048       2048            16384             1000      11.920      0.17        1.37           19.293      11.704      12.546    
4096       4096            32768             1000      23.883      0.17        1.37           28.939      23.528      26.072    
8192       8192            65536             1000      47.748      0.17        1.37           53.359      42.855      44.126    
16384      16384           131072            1000      95.638      0.17        1.37           103.145     87.715      90.272    
32768      32768           262144            1000      187.766     0.17        1.40           204.580     118.295     189.443   
65536      65536           524288            1000      378.038     0.17        1.39           414.837     240.494     390.593   
131072     131072          1048576           1000      749.503     0.17        1.40           832.870     507.895     560.296   
262144     262144          2097152           1000      1552.042    0.17        1.35           1656.355    1483.055    1525.706  
524288     524288          4194304           1000      3067.052    0.17        1.37           3235.705    1945.230    2629.010  
1048576    1048576         8388608           1000      6166.415    0.17        1.36           6346.224    3924.336    6119.640  

