the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.123       0.01        0.07           0.280       0.040       0.480     
2          2               16                1000      0.129       0.02        0.12           2.740       0.060       0.160     
4          4               32                1000      0.120       0.03        0.27           0.260       0.040       0.280     
8          8               64                1000      0.120       0.07        0.53           0.380       0.060       0.240     
16         16              128               1000      0.131       0.12        0.98           2.560       0.060       0.460     
32         32              256               1000      0.136       0.24        1.88           0.440       0.080       0.340     
64         64              512               1000      0.149       0.43        3.43           0.300       0.100       0.380     
128        128             1024              1000      0.221       0.58        4.63           7.080       0.160       0.580     
256        256             2048              1000      0.307       0.83        6.67           0.540       0.280       0.700     
512        512             4096              1000      0.497       1.03        8.24           0.980       0.460       0.900     
1024       1024            8192              1000      1.010       1.01        8.11           1.400       0.920       2.980     
2048       2048            16384             1000      1.958       1.05        8.37           8.980       1.860       4.400     
4096       4096            32768             1000      3.712       1.10        8.83           6.180       3.580       9.460     
8192       8192            65536             1000      8.369       0.98        7.83           15.760      8.080       20.140    
16384      16384           131072            1000      14.414      1.14        9.09           27.740      13.960      41.040    
32768      32768           262144            1000      35.006      0.94        7.49           87.100      32.280      94.060    
65536      65536           524288            1000      201.559     0.33        2.60           233.880     187.740     188.320   
131072     131072          1048576           1000      451.098     0.29        2.32           476.660     441.320     430.800   
262144     262144          2097152           1000      1044.733    0.25        2.01           1098.980    1032.280    1035.780  
524288     524288          4194304           1000      2319.589    0.23        1.81           2401.260    2299.980    2319.380  
1048576    1048576         8388608           1000      5479.661    0.19        1.53           5751.500    5442.480    5674.880  

