the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.073       0.03        0.11           0.075       0.072       0.132     
2          4               16                1000      0.074       0.05        0.22           0.087       0.074       0.110     
4          8               32                1000      0.077       0.10        0.42           0.084       0.076       0.085     
8          16              64                1000      0.080       0.20        0.80           0.092       0.080       0.090     
16         32              128               1000      0.087       0.37        1.48           0.118       0.086       0.178     
32         64              256               1000      0.104       0.61        2.45           0.148       0.103       0.146     
64         128             512               1000      0.147       0.87        3.48           0.152       0.144       0.149     
128        256             1024              1000      0.229       1.12        4.46           0.269       0.224       0.283     
256        512             2048              1000      0.390       1.31        5.26           0.408       0.385       0.427     
512        1024            4096              1000      0.720       1.42        5.68           0.766       0.703       0.721     
1024       2048            8192              1000      1.382       1.48        5.93           1.418       1.360       1.377     
2048       4096            16384             1000      2.699       1.52        6.07           2.784       2.672       2.744     
4096       8192            32768             1000      5.361       1.53        6.11           5.429       5.306       5.355     
8192       16384           65536             1000      10.659      1.54        6.15           16.923      10.554      10.862    
16384      32768           131072            1000      21.260      1.54        6.17           26.875      21.107      21.403    
32768      65536           262144            1000      42.458      1.54        6.17           48.930      42.246      42.591    
65536      131072          524288            1000      84.813      1.55        6.18           90.788      84.500      85.119    
131072     262144          1048576           1000      169.514     1.55        6.19           177.252     168.940     169.828   
262144     524288          2097152           1000      338.841     1.55        6.19           346.673     337.798     338.933   
524288     1048576         4194304           1000      677.876     1.55        6.19           699.299     676.452     684.586   
1048576    2097152         8388608           1000      1356.925    1.55        6.18           1370.741    1354.795    1355.569  

