the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.075       0.03        0.27           0.128       0.074       0.145     
2          4               40                1000      0.075       0.05        0.53           0.087       0.074       0.127     
4          8               80                1000      0.077       0.10        1.05           0.204       0.074       0.123     
8          16              160               1000      0.077       0.21        2.07           0.106       0.076       0.131     
16         32              320               1000      0.080       0.40        4.02           0.134       0.078       0.129     
32         64              640               1000      0.087       0.74        7.38           0.217       0.086       0.165     
64         128             1280              1000      0.102       1.25        12.52          0.215       0.100       0.210     
128        256             2560              1000      0.131       1.96        19.58          0.341       0.127       0.253     
256        512             5120              1000      0.181       2.83        28.32          0.443       0.179       0.335     
512        1024            10240             1000      0.287       3.56        35.62          0.438       0.281       0.393     
1024       2048            20480             1000      0.505       4.06        40.58          0.653       0.487       0.648     
2048       4096            40960             1000      0.959       4.27        42.73          1.096       0.925       1.457     
4096       8192            81920             1000      1.805       4.54        45.38          2.367       1.751       2.474     
8192       16384           163840            1000      3.505       4.67        46.74          4.397       3.437       4.769     
16384      32768           327680            1000      8.516       3.85        38.48          12.903      7.752       9.667     
32768      65536           655360            1000      16.294      4.02        40.22          98.092      15.401      19.535    
65536      131072          1310720           1000      31.467      4.17        41.65          43.298      28.692      39.012    
131072     262144          2621440           1000      60.723      4.32        43.17          106.763     57.538      82.617    
262144     524288          5242880           1000      173.894     3.01        30.15          217.290     169.450     182.955   
524288     1048576         10485760          1000      433.560     2.42        24.19          443.587     417.343     436.324   
1048576    2097152         20971520          1000      753.595     2.78        27.83          817.416     748.860     749.476   

