the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.119       0.05        0.20           0.320       0.060       0.100     
2          12              48                1000      0.120       0.10        0.40           0.420       0.060       0.200     
4          24              96                1000      0.133       0.18        0.72           0.300       0.060       0.480     
8          48              192               1000      0.122       0.39        1.57           0.280       0.060       0.260     
16         96              384               1000      0.136       0.71        2.83           0.300       0.060       0.300     
32         192             768               1000      0.122       1.57        6.29           0.280       0.080       0.440     
64         384             1536              1000      0.150       2.56        10.24          0.300       0.100       0.160     
128        768             3072              1000      0.191       4.03        16.12          0.360       0.160       0.380     
256        1536            6144              1000      0.272       5.64        22.55          0.600       0.240       0.520     
512        3072            12288             1000      0.493       6.23        24.92          0.840       0.460       0.660     
1024       6144            24576             1000      0.894       6.87        27.49          1.420       0.840       1.560     
2048       12288           49152             1000      1.736       7.08        28.31          8.480       1.620       2.620     
4096       24576           98304             1000      3.246       7.57        30.29          10.440      3.180       5.560     
8192       49152           196608            1000      6.464       7.60        30.42          13.800      6.300       10.260    
16384      98304           393216            1000      12.953      7.59        30.36          24.080      12.460      28.320    
32768      196608          786432            1000      25.595      7.68        30.73          54.960      24.800      58.000    
65536      393216          1572864           1000      126.317     3.11        12.45          144.400     77.380      139.080   
131072     786432          3145728           1000      181.125     4.34        17.37          226.640     174.280     189.800   
262144     1572864         6291456           1000      417.795     3.76        15.06          519.080     408.920     409.980   
524288     3145728         12582912          1000      817.515     3.85        15.39          1030.660    804.700     809.980   
1048576    6291456         25165824          1000      1073.011    5.86        23.45          1255.540    1061.860    1066.800  

