the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.077       0.01        0.10           0.220       0.040       0.060     
2          2               16                1000      0.079       0.03        0.20           0.200       0.040       0.060     
4          4               32                1000      0.079       0.05        0.41           0.160       0.060       0.200     
8          8               64                1000      0.082       0.10        0.78           0.220       0.060       0.080     
16         16              128               1000      0.082       0.20        1.57           0.100       0.060       0.140     
32         32              256               1000      0.085       0.38        3.02           0.100       0.060       0.120     
64         64              512               1000      0.085       0.75        6.02           0.100       0.060       0.080     
128        128             1024              1000      0.086       1.48        11.87          0.100       0.060       0.100     
256        256             2048              1000      0.087       2.94        23.51          0.160       0.040       0.080     
512        512             4096              1000      0.089       5.76        46.05          0.180       0.060       0.180     
1024       1024            8192              1000      0.090       11.40       91.22          0.420       0.060       0.280     
2048       2048            16384             1000      0.086       23.76       190.07         0.180       0.040       0.280     
4096       4096            32768             1000      0.092       44.65       357.18         0.140       0.060       0.100     
8192       8192            65536             1000      0.092       89.12       712.97         0.100       0.060       0.080     
16384      16384           131072            1000      0.085       191.85      1534.80        0.140       0.060       0.120     
32768      32768           262144            1000      0.093       353.03      2824.22        0.240       0.060       0.140     
65536      65536           524288            1000      0.092       712.04      5696.31        0.200       0.060       0.420     
131072     131072          1048576           1000      0.087       1511.44     12091.51       0.120       0.060       0.340     
262144     262144          2097152           1000      0.089       2930.29     23442.34       0.140       0.080       0.140     
524288     524288          4194304           1000      0.091       5784.29     46274.31       0.140       0.060       0.120     
1048576    1048576         8388608           1000      0.096       10866.07    86928.59       0.180       0.080       0.420     

