the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.116       0.074       0.314     
2          2               32                1000      0.076       0.03        0.42           0.096       0.075       0.111     
4          4               64                1000      0.076       0.05        0.84           0.104       0.075       0.407     
8          8               128               1000      0.078       0.10        1.64           0.109       0.076       0.227     
16         16              256               1000      0.080       0.20        3.21           0.126       0.077       0.208     
32         32              512               1000      0.077       0.42        6.65           0.330       0.076       0.110     
64         64              1024              1000      0.092       0.70        11.13          0.111       0.091       0.449     
128        128             2048              1000      0.107       1.19        19.08          0.125       0.106       0.146     
256        256             4096              1000      0.137       1.87        29.88          0.195       0.136       0.184     
512        512             8192              1000      0.195       2.63        42.02          0.211       0.194       0.317     
1024       1024            16384             1000      0.313       3.27        52.30          0.348       0.312       0.353     
2048       2048            32768             1000      0.552       3.71        59.36          0.872       0.548       0.899     
4096       4096            65536             1000      1.024       4.00        64.00          1.260       1.022       1.244     
8192       8192            131072            1000      1.985       4.13        66.04          14.302      1.967       2.145     
16384      16384           262144            1000      3.871       4.23        67.72          10.929      3.856       4.303     
32768      32768           524288            1000      7.684       4.26        68.23          17.356      7.635       8.149     
65536      65536           1048576           1000      15.406      4.25        68.06          45.621      15.213      15.956    
131072     131072          2097152           1000      30.655      4.28        68.41          38.364      30.370      33.320    
262144     262144          4194304           1000      60.936      4.30        68.83          85.633      60.629      70.725    
524288     524288          8388608           1000      131.798     3.98        63.65          177.450     127.762     152.627   
1048576    1048576         16777216          1000      316.786     3.31        52.96          365.683     307.466     322.255   

