the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.091       0.01        0.09           0.128       0.089       0.233     
2          2               16                1000      0.094       0.02        0.17           0.130       0.090       0.309     
4          4               32                1000      0.098       0.04        0.33           0.134       0.093       0.234     
8          8               64                1000      0.099       0.08        0.65           0.313       0.095       0.195     
16         16              128               1000      0.102       0.16        1.26           0.112       0.097       0.188     
32         32              256               1000      0.103       0.31        2.48           0.117       0.099       0.252     
64         64              512               1000      0.110       0.58        4.64           0.119       0.103       0.198     
128        128             1024              1000      0.114       1.12        8.96           0.171       0.110       0.298     
256        256             2048              1000      0.131       1.96        15.64          0.187       0.125       0.412     
512        512             4096              1000      0.163       3.14        25.12          0.193       0.160       0.261     
1024       1024            8192              1000      0.240       4.27        34.13          0.286       0.232       0.374     
2048       2048            16384             1000      0.399       5.13        41.07          0.610       0.393       0.502     
4096       4096            32768             1000      0.721       5.68        45.48          0.798       0.687       0.852     
8192       8192            65536             1000      1.330       6.16        49.28          1.619       1.296       1.792     
16384      16384           131072            1000      2.581       6.35        50.79          2.785       2.483       3.522     
32768      32768           262144            1000      5.740       5.71        45.67          10.277      5.224       6.375     
65536      65536           524288            1000      11.771      5.57        44.54          17.239      11.125      15.201    
131072     131072          1048576           1000      23.522      5.57        44.58          29.155      22.092      32.904    
262144     262144          2097152           1000      56.532      4.64        37.10          71.235      53.627      72.043    
524288     524288          4194304           1000      148.273     3.54        28.29          166.073     142.637     169.448   
1048576    1048576         8388608           1000      304.922     3.44        27.51          323.606     300.342     327.056   

