the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.097       0.01        0.08           0.107       0.093       0.148     
2          2               16                1000      0.100       0.02        0.16           0.321       0.095       0.286     
4          4               32                1000      0.106       0.04        0.30           0.151       0.104       0.174     
8          8               64                1000      0.120       0.07        0.53           0.160       0.116       0.196     
16         16              128               1000      0.188       0.09        0.68           0.423       0.147       0.234     
32         32              256               1000      0.296       0.11        0.87           0.316       0.271       0.366     
64         64              512               1000      0.490       0.13        1.04           0.740       0.458       0.520     
128        128             1024              1000      0.887       0.14        1.15           5.786       0.833       0.956     
256        256             2048              1000      1.678       0.15        1.22           9.607       1.585       1.734     
512        512             4096              1000      3.248       0.16        1.26           3.434       2.073       2.176     
1024       1024            8192              1000      6.446       0.16        1.27           13.866      6.212       6.636     
2048       2048            16384             1000      12.783      0.16        1.28           18.030      8.052       13.057    
4096       4096            32768             1000      25.509      0.16        1.28           30.902      16.032      18.635    
8192       8192            65536             1000      50.825      0.16        1.29           58.025      43.407      50.666    
16384      16384           131072            1000      101.499     0.16        1.29           107.723     89.980      98.742    
32768      32768           262144            1000      201.959     0.16        1.30           209.197     118.263     200.833   
65536      65536           524288            1000      404.454     0.16        1.30           414.621     348.966     408.384   
131072     131072          1048576           1000      810.733     0.16        1.29           825.773     717.306     806.764   
262144     262144          2097152           1000      1623.001    0.16        1.29           1639.128    1600.032    1614.754  
524288     524288          4194304           1000      3246.713    0.16        1.29           3296.749    3065.360    3268.450  
1048576    1048576         8388608           1000      6499.186    0.16        1.29           6651.196    6183.122    6472.457  

