the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.109       0.02        0.18           0.320       0.040       0.080     
2          4               40                1000      0.128       0.03        0.31           0.240       0.060       0.240     
4          8               80                1000      0.128       0.06        0.62           0.340       0.060       0.220     
8          16              160               1000      0.126       0.13        1.27           0.260       0.060       0.140     
16         32              320               1000      0.126       0.25        2.53           0.260       0.080       0.120     
32         64              640               1000      0.142       0.45        4.52           0.320       0.100       0.180     
64         128             1280              1000      0.202       0.63        6.33           6.900       0.160       0.180     
128        256             2560              1000      0.279       0.92        9.18           7.360       0.220       0.420     
256        512             5120              1000      0.424       1.21        12.08          0.800       0.400       0.580     
512        1024            10240             1000      0.775       1.32        13.21          7.200       0.720       0.960     
1024       2048            20480             1000      1.439       1.42        14.23          7.520       1.380       3.000     
2048       4096            40960             1000      2.755       1.49        14.87          7.600       2.700       5.740     
4096       8192            81920             1000      5.353       1.53        15.30          11.960      5.240       17.100    
8192       16384           163840            1000      10.640      1.54        15.40          17.580      10.380      25.080    
16384      32768           327680            1000      21.229      1.54        15.44          50.340      20.640      47.360    
32768      65536           655360            1000      48.618      1.35        13.48          110.180     43.900      95.820    
65536      131072          1310720           1000      170.388     0.77        7.69           188.380     163.240     172.420   
131072     262144          2621440           1000      363.688     0.72        7.21           392.160     354.500     359.540   
262144     524288          5242880           1000      687.474     0.76        7.63           730.820     678.000     684.880   
524288     1048576         10485760          1000      1312.315    0.80        7.99           1372.060    1301.180    1306.400  
1048576    2097152         20971520          1000      4249.882    0.49        4.93           4789.940    3789.360    4201.300  

