the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.109       0.05        0.22           0.260       0.060       0.300     
2          12              48                1000      0.124       0.10        0.39           0.300       0.060       0.200     
4          24              96                1000      0.135       0.18        0.71           0.280       0.100       0.360     
8          48              192               1000      0.160       0.30        1.20           0.320       0.140       0.540     
16         96              384               1000      0.226       0.42        1.70           0.420       0.200       0.400     
32         192             768               1000      0.366       0.52        2.10           0.520       0.340       0.520     
64         384             1536              1000      0.639       0.60        2.40           0.780       0.620       0.940     
128        768             3072              1000      1.181       0.65        2.60           1.300       1.160       2.020     
256        1536            6144              1000      2.295       0.67        2.68           13.560      2.260       2.600     
512        3072            12288             1000      4.479       0.69        2.74           11.440      4.440       4.920     
1024       6144            24576             1000      8.848       0.69        2.78           16.880      8.800       8.940     
2048       12288           49152             1000      17.587      0.70        2.79           24.060      17.540      17.720    
4096       24576           98304             1000      35.101      0.70        2.80           78.860      34.940      35.160    
8192       49152           196608            1000      70.186      0.70        2.80           118.140     69.740      72.920    
16384      98304           393216            1000      139.835     0.70        2.81           179.380     139.380     144.680   
32768      196608          786432            1000      282.940     0.69        2.78           296.240     280.180     290.080   
65536      393216          1572864           1000      580.127     0.68        2.71           597.420     574.140     579.760   
131072     786432          3145728           1000      1159.788    0.68        2.71           1189.680    1139.520    1155.460  
262144     1572864         6291456           1000      2319.561    0.68        2.71           2343.460    2301.180    2309.940  
524288     3145728         12582912          1000      4615.996    0.68        2.73           4646.380    4568.100    4615.480  
1048576    6291456         25165824          1000      10441.640   0.60        2.41           10606.120   10402.080   10435.880 

