the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.052       0.12        0.46           0.080       0.040       0.220     
2          12              48                1000      0.054       0.22        0.89           0.060       0.040       0.140     
4          24              96                1000      0.060       0.40        1.61           0.080       0.040       0.120     
8          48              192               1000      0.068       0.70        2.82           0.080       0.060       0.120     
16         96              384               1000      0.089       1.07        4.30           0.120       0.080       0.140     
32         192             768               1000      0.104       1.85        7.42           0.120       0.100       0.200     
64         384             1536              1000      0.147       2.61        10.44          0.180       0.140       0.240     
128        768             3072              1000      0.242       3.17        12.69          0.280       0.240       0.360     
256        1536            6144              1000      0.436       3.52        14.08          0.560       0.420       0.820     
512        3072            12288             1000      0.828       3.71        14.84          0.860       0.820       1.400     
1024       6144            24576             1000      1.687       3.64        14.57          2.100       1.660       3.100     
2048       12288           49152             1000      3.294       3.73        14.92          13.740      3.220       4.880     
4096       24576           98304             1000      6.243       3.94        15.75          15.720      6.200       11.700    
8192       49152           196608            1000      12.383      3.97        15.88          28.420      12.240      23.700    
16384      98304           393216            1000      24.817      3.96        15.84          53.300      24.380      64.620    
32768      196608          786432            1000      50.028      3.93        15.72          117.540     48.680      149.340   
65536      393216          1572864           1000      125.373     3.14        12.55          331.980     104.740     260.220   
131072     786432          3145728           1000      333.045     2.36        9.45           550.680     315.800     402.280   
262144     1572864         6291456           1000      918.769     1.71        6.85           1167.860    895.200     871.780   
524288     3145728         12582912          1000      2601.219    1.21        4.84           3143.320    2508.500    2298.360  
1048576    6291456         25165824          1000      5294.086    1.19        4.75           6923.120    5129.500    4884.420  

