the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.074       0.01        0.05           0.106       0.072       0.155     
2          2               8                 1000      0.081       0.02        0.10           0.086       0.078       0.213     
4          4               16                1000      0.082       0.05        0.19           0.093       0.082       0.226     
8          8               32                1000      0.081       0.10        0.39           0.111       0.080       0.171     
16         16              64                1000      0.095       0.17        0.67           0.164       0.094       0.220     
32         32              128               1000      0.125       0.26        1.02           0.142       0.123       0.211     
64         64              256               1000      0.183       0.35        1.40           0.187       0.181       0.299     
128        128             512               1000      0.300       0.43        1.71           0.325       0.298       0.385     
256        256             1024              1000      0.536       0.48        1.91           0.638       0.531       0.629     
512        512             2048              1000      0.998       0.51        2.05           1.015       0.996       1.046     
1024       1024            4096              1000      1.931       0.53        2.12           2.144       1.927       1.992     
2048       2048            8192              1000      3.793       0.54        2.16           3.805       3.788       3.855     
4096       4096            16384             1000      7.518       0.54        2.18           7.634       7.512       7.565     
8192       8192            32768             1000      14.970      0.55        2.19           15.162      14.962      15.061    
16384      16384           65536             1000      29.871      0.55        2.19           36.507      29.857      29.953    
32768      32768           131072            1000      59.932      0.55        2.19           305.604     59.647      59.892    
65536      65536           262144            1000      120.004     0.55        2.18           364.905     119.225     119.297   
131072     131072          524288            1000      238.837     0.55        2.20           347.072     238.381     238.584   
262144     262144          1048576           1000      477.565     0.55        2.20           540.294     476.694     478.082   
524288     524288          2097152           1000      954.489     0.55        2.20           1000.638    953.319     956.009   
1048576    1048576         4194304           1000      1908.989    0.55        2.20           1938.910    1906.600    1907.197  

