the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.102       0.06        0.24           0.141       0.099       0.320     
4          24              96                1000      0.108       0.22        0.89           0.161       0.106       0.237     
16         96              384               1000      0.109       0.88        3.53           0.148       0.102       0.250     
64         384             1536              1000      0.127       3.03        12.10          0.180       0.120       0.462     
256        1536            6144              1000      0.200       7.68        30.71          0.409       0.182       0.372     
1024       6144            24576             1000      0.567       10.84       43.34          0.662       0.543       0.982     
4096       24576           98304             1000      2.334       10.53       42.12          7.160       2.229       3.343     
16384      98304           393216            1000      10.093      9.74        38.96          14.555      9.825       15.925    
65536      393216          1572864           1000      58.088      6.77        27.08          124.592     56.920      63.295    
262144     1572864         6291456           1000      339.041     4.64        18.56          366.323     333.712     365.990   
1048576    6291456         25165824          1000      1864.689    3.37        13.50          1893.166    1843.708    1868.098  

