the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.077       0.03        0.10           0.156       0.074       0.108     
2          4               16                1000      0.082       0.05        0.19           0.121       0.075       0.134     
4          8               32                1000      0.085       0.09        0.38           0.300       0.081       0.129     
8          16              64                1000      0.081       0.20        0.79           0.128       0.076       0.147     
16         32              128               1000      0.083       0.39        1.55           0.134       0.077       0.163     
32         64              256               1000      0.088       0.73        2.91           0.093       0.080       0.278     
64         128             512               1000      0.092       1.39        5.54           0.132       0.089       0.270     
128        256             1024              1000      0.114       2.25        9.00           0.139       0.111       0.337     
256        512             2048              1000      0.155       3.30        13.22          0.169       0.151       0.268     
512        1024            4096              1000      0.239       4.28        17.11          0.267       0.235       0.546     
1024       2048            8192              1000      0.407       5.03        20.13          0.441       0.403       0.546     
2048       4096            16384             1000      0.748       5.48        21.92          6.799       0.737       0.810     
4096       8192            32768             1000      1.410       5.81        23.23          1.547       1.404       1.576     
8192       16384           65536             1000      2.749       5.96        23.84          2.947       2.747       2.836     
16384      32768           131072            1000      5.446       6.02        24.07          5.505       5.432       5.538     
32768      65536           262144            1000      10.845      6.04        24.17          14.490      10.801      10.979    
65536      131072          524288            1000      21.564      6.08        24.31          27.480      21.511      21.923    
131072     262144          1048576           1000      42.980      6.10        24.40          48.002      42.908      43.261    
262144     524288          2097152           1000      85.847      6.11        24.43          90.270      85.260      86.258    
524288     1048576         4194304           1000      173.736     6.04        24.14          190.402     172.115     191.257   
1048576    2097152         8388608           1000      390.816     5.37        21.46          451.918     377.129     440.983   

