the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.107       0.01        0.07           0.200       0.040       0.060     
2          2               16                1000      0.104       0.02        0.15           0.140       0.040       0.100     
4          4               32                1000      0.113       0.04        0.28           0.180       0.040       0.120     
8          8               64                1000      0.099       0.08        0.65           0.160       0.060       0.180     
16         16              128               1000      0.112       0.14        1.14           0.140       0.080       0.120     
32         32              256               1000      0.154       0.21        1.67           0.260       0.120       0.140     
64         64              512               1000      0.227       0.28        2.25           0.460       0.180       0.260     
128        128             1024              1000      0.369       0.35        2.77           0.480       0.320       0.380     
256        256             2048              1000      0.660       0.39        3.10           0.940       0.620       0.640     
512        512             4096              1000      1.243       0.41        3.30           1.520       1.200       1.260     
1024       1024            8192              1000      2.419       0.42        3.39           10.360      2.360       2.420     
2048       2048            16384             1000      4.762       0.43        3.44           37.260      4.680       4.820     
4096       4096            32768             1000      9.399       0.44        3.49           39.880      9.300       9.620     
8192       8192            65536             1000      18.783      0.44        3.49           76.460      18.500      18.860    
16384      16384           131072            1000      37.146      0.44        3.53           71.180      36.940      41.000    
32768      32768           262144            1000      74.191      0.44        3.53           110.860     73.800      82.340    
65536      65536           524288            1000      148.516     0.44        3.53           183.560     147.520     164.580   
131072     131072          1048576           1000      322.493     0.41        3.25           363.300     302.900     319.820   
262144     262144          2097152           1000      621.224     0.42        3.38           667.040     615.520     627.200   
524288     524288          4194304           1000      1243.652    0.42        3.37           1496.340    1232.980    1259.280  
1048576    1048576         8388608           1000      2488.107    0.42        3.37           2904.100    2468.120    2524.720  

