the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.416       0.01        0.06           0.780       0.360       2.300     
4          24              96                1000      0.478       0.05        0.20           0.800       0.420       2.180     
16         96              384               1000      0.602       0.16        0.64           0.900       0.560       1.520     
64         384             1536              1000      0.884       0.43        1.74           1.320       0.820       1.380     
256        1536            6144              1000      1.506       1.02        4.08           2.000       1.440       2.200     
1024       6144            24576             1000      3.295       1.86        7.46           10.360      3.180       5.840     
4096       24576           98304             1000      10.673      2.30        9.21           11.560      10.500      19.500    
16384      98304           393216            1000      83.328      1.18        4.72           108.020     83.000      124.660   
65536      393216          1572864           1000      446.347     0.88        3.52           489.500     437.820     510.680   
262144     1572864         6291456           1000      4101.851    0.38        1.53           4177.040    4062.280    4132.360  
1048576    6291456         25165824          1000      68498.477   0.09        0.37           69784.020   68330.800   68483.940 

