the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.116       0.01        0.07           7.760       0.040       0.180     
2          2               16                1000      0.122       0.02        0.13           0.360       0.040       0.460     
4          4               32                1000      0.123       0.03        0.26           0.260       0.040       0.540     
8          8               64                1000      0.118       0.07        0.54           0.240       0.040       0.320     
16         16              128               1000      0.123       0.13        1.04           0.280       0.040       0.320     
32         32              256               1000      0.122       0.26        2.10           0.260       0.060       0.260     
64         64              512               1000      0.131       0.49        3.92           0.260       0.060       0.400     
128        128             1024              1000      0.151       0.85        6.78           0.280       0.080       0.540     
256        256             2048              1000      0.195       1.32        10.52          6.740       0.140       0.320     
512        512             4096              1000      0.278       1.84        14.76          0.420       0.220       0.580     
1024       1024            8192              1000      0.482       2.13        17.01          0.640       0.400       1.140     
2048       2048            16384             1000      0.887       2.31        18.46          7.280       0.820       1.640     
4096       4096            32768             1000      1.722       2.38        19.03          2.300       1.640       3.000     
8192       8192            65536             1000      3.309       2.48        19.81          67.540      3.180       7.420     
16384      16384           131072            1000      6.184       2.65        21.19          13.080      6.100       21.380    
32768      32768           262144            1000      12.360      2.65        21.21          36.800      12.140      44.420    
65536      65536           524288            1000      26.644      2.46        19.68          97.620      24.940      100.680   
131072     131072          1048576           1000      182.206     0.72        5.75           204.600     162.120     167.120   
262144     262144          2097152           1000      394.047     0.67        5.32           411.940     383.900     383.360   
524288     524288          4194304           1000      815.582     0.64        5.14           1020.060    805.320     801.080   
1048576    1048576         8388608           1000      1637.830    0.64        5.12           1868.560    1623.780    1633.480  

