the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.092       0.07        0.26           0.152       0.081       0.212     
2          12              48                1000      0.098       0.12        0.49           0.140       0.085       0.199     
4          24              96                1000      0.090       0.27        1.06           0.123       0.076       0.220     
8          48              192               1000      0.102       0.47        1.88           9.005       0.077       0.183     
16         96              384               1000      0.097       0.98        3.94           0.139       0.085       0.329     
32         192             768               1000      0.105       1.83        7.33           0.229       0.097       0.240     
64         384             1536              1000      0.121       3.18        12.73          0.257       0.113       0.247     
128        768             3072              1000      0.157       4.89        19.57          0.286       0.148       0.294     
256        1536            6144              1000      0.216       7.10        28.40          0.243       0.207       0.443     
512        3072            12288             1000      0.334       9.20        36.82          0.589       0.324       0.464     
1024       6144            24576             1000      0.566       10.86       43.43          0.764       0.561       0.698     
2048       12288           49152             1000      1.041       11.80       47.20          1.082       1.023       1.166     
4096       24576           98304             1000      1.964       12.51       50.05          2.068       1.950       2.079     
8192       49152           196608            1000      3.832       12.83       51.30          9.016       3.823       4.080     
16384      98304           393216            1000      8.303       11.84       47.36          717.441     7.556       7.858     
32768      196608          786432            1000      15.097      13.02       52.09          15.243      15.034      15.387    
65536      393216          1572864           1000      30.096      13.07       52.26          110.377     29.929      30.416    
131072     786432          3145728           1000      59.893      13.13       52.52          104.042     59.728      60.311    
262144     1572864         6291456           1000      119.474     13.16       52.66          144.251     119.320     120.293   
524288     3145728         12582912          1000      358.620     8.77        35.09          412.159     357.728     368.117   
1048576    6291456         25165824          1000      1131.190    5.56        22.25          1144.592    1124.518    1131.691  

