the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.085       0.02        0.09           0.314       0.082       0.303     
2          4               16                1000      0.088       0.05        0.18           0.107       0.086       0.171     
4          8               32                1000      0.097       0.08        0.33           0.107       0.094       0.346     
8          16              64                1000      0.115       0.14        0.55           0.120       0.113       0.139     
16         32              128               1000      0.151       0.21        0.85           0.172       0.147       0.211     
32         64              256               1000      0.223       0.29        1.15           0.455       0.218       0.290     
64         128             512               1000      0.365       0.35        1.40           0.385       0.356       0.437     
128        256             1024              1000      0.654       0.39        1.57           0.892       0.638       0.724     
256        512             2048              1000      1.259       0.41        1.63           1.484       1.203       1.617     
512        1024            4096              1000      2.467       0.42        1.66           2.534       2.343       2.371     
1024       2048            8192              1000      4.861       0.42        1.69           5.005       4.789       5.012     
2048       4096            16384             1000      9.616       0.43        1.70           9.898       9.524       9.660     
4096       8192            32768             1000      19.212      0.43        1.71           25.673      19.042      19.395    
8192       16384           65536             1000      38.462      0.43        1.70           45.211      38.173      38.421    
16384      32768           131072            1000      76.801      0.43        1.71           84.530      76.201      77.177    
32768      65536           262144            1000      171.837     0.38        1.53           184.125     152.722     152.654   
65536      131072          524288            1000      355.592     0.37        1.47           362.831     353.249     359.440   
131072     262144          1048576           1000      713.621     0.37        1.47           726.266     709.406     712.423   
262144     524288          2097152           1000      1428.870    0.37        1.47           1443.872    1420.332    1323.057  
524288     1048576         4194304           1000      2867.216    0.37        1.46           2892.328    2841.685    2862.287  
1048576    2097152         8388608           1000      5862.058    0.36        1.43           5938.954    5787.371    5908.582  

