the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.124       0.01        0.10           0.220       0.040       0.060     
2          2               24                1000      0.121       0.02        0.20           0.200       0.040       0.140     
4          4               48                1000      0.123       0.03        0.39           0.220       0.040       0.080     
8          8               96                1000      0.103       0.08        0.93           0.200       0.040       0.100     
16         16              192               1000      0.104       0.15        1.85           0.260       0.060       0.100     
32         32              384               1000      0.114       0.28        3.38           0.320       0.060       0.180     
64         64              768               1000      0.131       0.49        5.89           0.300       0.080       0.260     
128        128             1536              1000      0.156       0.82        9.86           0.240       0.120       0.240     
256        256             3072              1000      0.208       1.23        14.77          0.280       0.160       0.260     
512        512             6144              1000      0.299       1.71        20.54          0.420       0.260       0.580     
1024       1024            12288             1000      0.597       1.71        20.57          1.000       0.560       1.020     
2048       2048            24576             1000      1.265       1.62        19.42          2.100       1.220       2.920     
4096       4096            49152             1000      2.596       1.58        18.94          9.040       2.540       5.920     
8192       8192            98304             1000      5.081       1.61        19.35          69.680      4.860       14.260    
16384      16384           196608            1000      9.866       1.66        19.93          19.280      9.620       27.640    
32768      32768           393216            1000      20.978      1.56        18.74          76.760      19.620      67.460    
65536      65536           786432            1000      66.227      0.99        11.87          147.760     58.920      134.300   
131072     131072          1572864           1000      295.237     0.44        5.33           316.980     287.720     277.260   
262144     262144          3145728           1000      634.778     0.41        4.96           673.820     623.380     609.220   
524288     524288          6291456           1000      1232.556    0.43        5.10           1399.480    1218.000    1220.680  
1048576    1048576         12582912          1000      2332.422    0.45        5.39           2428.480    2312.580    2336.800  

