the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.295       0.00        0.03           0.600       0.260       2.140     
2          2               16                1000      0.302       0.01        0.05           2.160       0.260       2.080     
4          4               32                1000      0.307       0.01        0.10           0.880       0.260       1.560     
8          8               64                1000      0.317       0.03        0.20           0.760       0.280       0.980     
16         16              128               1000      0.326       0.05        0.39           0.660       0.240       0.820     
32         32              256               1000      0.340       0.09        0.75           0.640       0.280       0.980     
64         64              512               1000      0.385       0.17        1.33           8.860       0.320       0.960     
128        128             1024              1000      0.445       0.29        2.30           1.760       0.400       1.320     
256        256             2048              1000      0.549       0.47        3.73           1.000       0.500       1.260     
512        512             4096              1000      0.817       0.63        5.02           7.840       0.740       2.080     
1024       1024            8192              1000      1.297       0.79        6.31           3.820       1.220       3.780     
2048       2048            16384             1000      2.205       0.93        7.43           15.440      2.140       4.360     
4096       4096            32768             1000      4.466       0.92        7.34           5.120       4.280       9.460     
8192       8192            65536             1000      8.069       1.02        8.12           25.340      7.820       20.200    
16384      16384           131072            1000      15.772      1.04        8.31           45.720      15.220      45.880    
32768      32768           262144            1000      32.440      1.01        8.08           114.940     31.180      94.780    
65536      65536           524288            1000      211.789     0.31        2.48           233.860     205.040     203.500   
131072     131072          1048576           1000      495.723     0.26        2.12           650.020     440.800     459.000   
262144     262144          2097152           1000      1232.576    0.21        1.70           1378.360    1142.420    1188.740  
524288     524288          4194304           1000      2927.904    0.18        1.43           3320.460    2816.960    2843.740  
1048576    1048576         8388608           1000      5530.069    0.19        1.52           6308.540    4133.340    5674.120  

