the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.061       0.07        0.26           0.240       0.040       0.160     
2          8               32                1000      0.078       0.10        0.41           0.240       0.040       0.320     
4          16              64                1000      0.090       0.18        0.71           0.260       0.040       0.100     
8          32              128               1000      0.090       0.35        1.42           0.580       0.060       0.260     
16         64              256               1000      0.090       0.71        2.85           0.260       0.060       0.280     
32         128             512               1000      0.098       1.30        5.21           0.180       0.080       0.160     
64         256             1024              1000      0.139       1.85        7.38           0.280       0.120       0.180     
128        512             2048              1000      0.204       2.51        10.02          0.380       0.180       0.320     
256        1024            4096              1000      0.356       2.88        11.51          0.500       0.320       0.920     
512        2048            8192              1000      0.604       3.39        13.57          0.900       0.580       1.500     
1024       4096            16384             1000      1.198       3.42        13.68          1.480       1.120       3.140     
2048       8192            32768             1000      2.252       3.64        14.55          12.000      2.160       6.820     
4096       16384           65536             1000      4.155       3.94        15.77          10.520      4.080       13.240    
8192       32768           131072            1000      8.179       4.01        16.03          14.680      8.080       23.500    
16384      65536           262144            1000      16.306      4.02        16.08          29.380      16.060      48.080    
32768      131072          524288            1000      32.670      4.01        16.05          78.100      31.940      93.120    
65536      262144          1048576           1000      105.547     2.48        9.93           189.140     94.640      160.820   
131072     524288          2097152           1000      290.154     1.81        7.23           326.200     281.700     264.360   
262144     1048576         4194304           1000      444.212     2.36        9.44           495.500     431.660     440.100   
524288     2097152         8388608           1000      978.492     2.14        8.57           1042.100    967.500     957.840   
1048576    4194304         16777216          1000      1964.102    2.14        8.54           2069.720    1945.180    1963.080  

