the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.106       0.01        0.08           0.161       0.103       0.381     
2          2               16                1000      0.104       0.02        0.15           0.311       0.089       0.483     
4          4               32                1000      0.107       0.04        0.30           0.310       0.104       0.726     
8          8               64                1000      0.108       0.07        0.59           0.328       0.103       0.553     
16         16              128               1000      0.112       0.14        1.14           0.317       0.107       0.596     
32         32              256               1000      0.116       0.28        2.21           0.322       0.107       0.485     
64         64              512               1000      0.125       0.51        4.10           0.351       0.119       0.640     
128        128             1024              1000      0.135       0.95        7.60           0.540       0.130       0.449     
256        256             2048              1000      0.180       1.42        11.36          0.450       0.167       0.713     
512        512             4096              1000      0.266       1.93        15.41          0.524       0.253       0.879     
1024       1024            8192              1000      0.421       2.43        19.44          0.697       0.413       0.945     
2048       2048            16384             1000      0.757       2.71        21.64          1.147       0.741       1.363     
4096       4096            32768             1000      1.470       2.79        22.29          2.359       1.433       2.019     
8192       8192            65536             1000      2.787       2.94        23.52          3.184       2.735       3.433     
16384      16384           131072            1000      5.435       3.01        24.12          6.031       5.340       6.404     
32768      32768           262144            1000      12.379      2.65        21.18          429.539     11.056      12.399    
65536      65536           524288            1000      23.380      2.80        22.42          149.933     22.087      27.015    
131072     131072          1048576           1000      44.960      2.92        23.32          114.639     43.625      56.661    
262144     262144          2097152           1000      89.698      2.92        23.38          118.748     86.756      119.637   
524288     524288          4194304           1000      229.014     2.29        18.31          271.484     209.614     251.135   
1048576    1048576         8388608           1000      545.553     1.92        15.38          598.053     525.734     550.541   

