the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.306       0.00        0.03           0.580       0.220       1.620     
2          2               16                1000      0.314       0.01        0.05           0.860       0.220       1.180     
4          4               32                1000      0.310       0.01        0.10           0.580       0.260       1.060     
8          8               64                1000      0.312       0.03        0.20           2.660       0.220       1.120     
16         16              128               1000      0.311       0.05        0.41           0.520       0.200       1.700     
32         32              256               1000      0.317       0.10        0.81           2.560       0.240       0.820     
64         64              512               1000      0.318       0.20        1.61           0.580       0.220       0.900     
128        128             1024              1000      0.351       0.36        2.92           1.320       0.260       0.760     
256        256             2048              1000      0.393       0.65        5.22           0.840       0.340       0.860     
512        512             4096              1000      0.469       1.09        8.73           2.260       0.380       1.480     
1024       1024            8192              1000      0.642       1.59        12.75          2.140       0.580       1.480     
2048       2048            16384             1000      1.028       1.99        15.94          2.720       0.960       2.360     
4096       4096            32768             1000      1.935       2.12        16.93          8.500       1.840       3.900     
8192       8192            65536             1000      3.567       2.30        18.38          23.180      3.420       24.160    
16384      16384           131072            1000      6.594       2.48        19.88          34.700      6.380       22.280    
32768      32768           262144            1000      12.739      2.57        20.58          52.360      12.340      42.620    
65536      65536           524288            1000      26.148      2.51        20.05          83.300      24.320      83.520    
131072     131072          1048576           1000      164.366     0.80        6.38           235.860     145.520     304.240   
262144     262144          2097152           1000      319.386     0.82        6.57           409.820     305.460     636.960   
524288     524288          4194304           1000      594.876     0.88        7.05           799.060     546.220     1265.640  
1048576    1048576         8388608           1000      1623.369    0.65        5.17           2121.920    1367.980    1409.120  

