the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.148       0.02        0.05           0.352       0.143       0.344     
2          6               16                1000      0.149       0.04        0.11           0.198       0.145       0.190     
4          12              32                1000      0.151       0.08        0.21           0.203       0.147       0.356     
8          24              64                1000      0.153       0.16        0.42           0.196       0.150       0.377     
16         48              128               1000      0.157       0.31        0.82           0.284       0.153       0.313     
32         96              256               1000      0.165       0.58        1.55           0.406       0.160       0.252     
64         192             512               1000      0.188       1.02        2.73           0.248       0.186       0.267     
128        384             1024              1000      0.247       1.56        4.15           0.464       0.245       0.461     
256        768             2048              1000      0.363       2.12        5.65           0.499       0.361       0.429     
512        1536            4096              1000      0.602       2.55        6.80           0.856       0.595       0.967     
1024       3072            8192              1000      1.074       2.86        7.63           1.322       1.066       1.276     
2048       6144            16384             1000      2.003       3.07        8.18           2.251       1.995       2.103     
4096       12288           32768             1000      3.868       3.18        8.47           3.952       3.857       4.055     
8192       24576           65536             1000      7.607       3.23        8.62           13.176      7.585       8.002     
16384      49152           131072            1000      15.074      3.26        8.70           19.754      15.041      15.453    
32768      98304           262144            1000      29.995      3.28        8.74           36.833      29.943      30.048    
65536      196608          524288            1000      60.049      3.27        8.73           67.011      59.760      59.976    
131072     393216          1048576           1000      119.631     3.29        8.77           125.308     119.347     119.876   
262144     786432          2097152           1000      238.742     3.29        8.78           246.307     238.515     238.898   
524288     1572864         4194304           1000      477.213     3.30        8.79           484.172     476.814     477.563   
1048576    3145728         8388608           1000      954.325     3.30        8.79           962.390     953.439     954.350   

