the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.072       0.01        0.06           0.304       0.072       0.228     
2          2               8                 1000      0.073       0.03        0.11           0.091       0.072       0.156     
4          4               16                1000      0.074       0.05        0.22           0.307       0.073       0.125     
8          8               32                1000      0.076       0.11        0.42           0.301       0.075       0.218     
16         16              64                1000      0.078       0.20        0.82           0.238       0.077       0.089     
32         32              128               1000      0.083       0.39        1.55           0.309       0.081       0.098     
64         64              256               1000      0.094       0.68        2.73           0.315       0.093       0.131     
128        128             512               1000      0.119       1.08        4.31           0.127       0.118       0.237     
256        256             1024              1000      0.170       1.51        6.03           0.380       0.169       0.451     
512        512             2048              1000      0.271       1.89        7.55           0.311       0.271       0.586     
1024       1024            4096              1000      0.475       2.15        8.62           0.514       0.475       0.521     
2048       2048            8192              1000      0.885       2.31        9.25           1.091       0.884       1.882     
4096       4096            16384             1000      1.701       2.41        9.63           1.916       1.700       3.881     
8192       8192            32768             1000      3.338       2.45        9.82           3.542       3.337       7.855     
16384      16384           65536             1000      6.605       2.48        9.92           11.558      6.595       15.126    
32768      32768           131072            1000      13.154      2.49        9.96           18.501      13.122      29.509    
65536      65536           262144            1000      26.270      2.49        9.98           31.979      26.198      59.009    
131072     131072          524288            1000      52.567      2.49        9.97           60.981      52.448      117.751   
262144     262144          1048576           1000      105.366     2.49        9.95           150.651     105.083     233.643   
524288     524288          2097152           1000      391.273     1.34        5.36           421.447     387.230     469.546   
1048576    1048576         4194304           1000      928.137     1.13        4.52           948.104     922.742     946.097   

