the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.403       0.073       0.155     
2          2               32                1000      0.075       0.03        0.43           0.108       0.074       0.208     
4          4               64                1000      0.077       0.05        0.84           0.125       0.075       0.170     
8          8               128               1000      0.078       0.10        1.64           0.122       0.077       0.127     
16         16              256               1000      0.082       0.20        3.13           0.125       0.080       0.158     
32         32              512               1000      0.089       0.36        5.76           0.234       0.088       0.166     
64         64              1024              1000      0.105       0.61        9.79           0.286       0.102       0.180     
128        128             2048              1000      0.134       0.96        15.31          0.240       0.132       0.232     
256        256             4096              1000      0.194       1.32        21.06          0.233       0.191       0.318     
512        512             8192              1000      0.311       1.65        26.36          0.459       0.306       0.410     
1024       1024            16384             1000      0.545       1.88        30.08          0.596       0.541       0.660     
2048       2048            32768             1000      1.016       2.02        32.27          1.095       1.008       1.267     
4096       4096            65536             1000      1.953       2.10        33.56          2.106       1.941       2.621     
8192       8192            131072            1000      3.887       2.11        33.72          3.973       3.835       4.587     
16384      16384           262144            1000      7.966       2.06        32.91          14.081      7.670       8.374     
32768      32768           524288            1000      15.900      2.06        32.97          22.495      15.189      19.657    
65536      65536           1048576           1000      32.732      2.00        32.04          76.352      30.523      40.330    
131072     131072          2097152           1000      67.099      1.95        31.25          84.797      63.017      81.771    
262144     262144          4194304           1000      166.591     1.57        25.18          179.379     154.479     172.132   
524288     524288          8388608           1000      348.577     1.50        24.07          377.109     345.369     346.458   
1048576    1048576         16777216          1000      976.983     1.07        17.17          993.347     968.679     972.223   

