the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.293       0.02        0.05           0.633       0.291       1.494     
2          14              32                1000      0.296       0.05        0.11           0.434       0.294       0.644     
4          28              64                1000      0.300       0.09        0.21           0.503       0.295       0.512     
8          56              128               1000      0.303       0.18        0.42           0.428       0.301       0.748     
16         112             256               1000      0.314       0.36        0.82           0.438       0.312       0.594     
32         224             512               1000      0.349       0.64        1.47           0.794       0.337       1.049     
64         448             1024              1000      0.402       1.12        2.55           0.524       0.397       0.610     
128        896             2048              1000      0.519       1.73        3.94           0.730       0.512       0.860     
256        1792            4096              1000      0.753       2.38        5.44           0.861       0.746       1.049     
512        3584            8192              1000      1.255       2.86        6.53           1.637       1.230       1.911     
1024       7168            16384             1000      2.173       3.30        7.54           2.370       2.159       2.735     
2048       14336           32768             1000      4.032       3.56        8.13           4.357       4.021       5.225     
4096       28672           65536             1000      7.801       3.68        8.40           8.265       7.753       8.371     
8192       57344           131072            1000      15.398      3.72        8.51           21.165      15.225      16.587    
16384      114688          262144            1000      30.649      3.74        8.55           37.084      30.095      31.652    
32768      229376          524288            1000      60.460      3.79        8.67           67.647      59.958      61.003    
65536      458752          1048576           1000      120.089     3.82        8.73           128.274     119.670     120.632   
131072     917504          2097152           1000      239.406     3.83        8.76           248.973     238.841     240.520   
262144     1835008         4194304           1000      478.569     3.83        8.76           488.513     477.505     480.374   
524288     3670016         8388608           1000      957.088     3.83        8.76           966.995     955.239     956.840   
1048576    7340032         16777216          1000      1914.508    3.83        8.76           1924.519    1911.381    1912.488  

