the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.373       0.01        0.05           0.627       0.364       2.190     
2          4               40                1000      0.376       0.01        0.11           0.687       0.366       1.886     
4          8               80                1000      0.380       0.02        0.21           0.691       0.369       2.093     
8          16              160               1000      0.383       0.04        0.42           0.813       0.372       2.036     
16         32              320               1000      0.395       0.08        0.81           1.916       0.384       1.944     
32         64              640               1000      0.416       0.15        1.54           0.764       0.405       1.882     
64         128             1280              1000      0.462       0.28        2.77           2.249       0.449       2.169     
128        256             2560              1000      0.577       0.44        4.44           1.136       0.543       2.688     
256        512             5120              1000      0.751       0.68        6.82           2.054       0.737       2.993     
512        1024            10240             1000      1.171       0.87        8.74           1.717       1.146       3.008     
1024       2048            20480             1000      1.987       1.03        10.31          15.603      1.923       4.393     
2048       4096            40960             1000      3.516       1.16        11.65          9.188       3.476       6.716     
4096       8192            81920             1000      6.871       1.19        11.92          9.044       6.584       9.989     
8192       16384           163840            1000      13.590      1.21        12.06          27.481      12.915      17.044    
16384      32768           327680            1000      27.565      1.19        11.89          35.532      26.339      29.709    
32768      65536           655360            1000      52.607      1.25        12.46          64.529      51.622      54.925    
65536      131072          1310720           1000      102.228     1.28        12.82          167.627     100.679     103.339   
131072     262144          2621440           1000      202.241     1.30        12.96          236.415     200.967     204.788   
262144     524288          5242880           1000      402.524     1.30        13.03          453.793     400.675     403.934   
524288     1048576         10485760          1000      802.058     1.31        13.07          835.872     799.123     835.908   
1048576    2097152         20971520          1000      1951.048    1.07        10.75          1996.778    1940.158    1968.174  

