the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.074       0.08        0.32           0.118       0.072       0.199     
2          12              48                1000      0.075       0.16        0.64           0.155       0.074       0.127     
4          24              96                1000      0.078       0.31        1.23           0.090       0.077       0.129     
8          48              192               1000      0.076       0.63        2.53           0.122       0.074       0.149     
16         96              384               1000      0.082       1.17        4.67           0.087       0.081       0.112     
32         192             768               1000      0.093       2.07        8.29           0.134       0.091       0.153     
64         384             1536              1000      0.113       3.40        13.58          0.172       0.111       0.175     
128        768             3072              1000      0.156       4.93        19.73          0.217       0.152       0.220     
256        1536            6144              1000      0.241       6.37        25.47          0.276       0.237       0.523     
512        3072            12288             1000      0.404       7.61        30.43          0.598       0.393       0.465     
1024       6144            24576             1000      0.744       8.25        33.01          6.462       0.725       0.790     
2048       12288           49152             1000      1.397       8.80        35.19          1.496       1.369       1.428     
4096       24576           98304             1000      2.731       9.00        35.99          2.818       2.638       2.810     
8192       49152           196608            1000      5.375       9.15        36.58          9.923       5.210       5.401     
16384      98304           393216            1000      10.757      9.14        36.55          11.069      10.351      10.837    
32768      196608          786432            1000      21.410      9.18        36.73          26.863      20.608      21.631    
65536      393216          1572864           1000      42.717      9.21        36.82          43.929      41.102      43.049    
131072     786432          3145728           1000      84.842      9.27        37.08          135.109     82.070      85.249    
262144     1572864         6291456           1000      168.013     9.36        37.45          178.595     163.970     169.843   
524288     3145728         12582912          1000      342.742     9.18        36.71          380.134     335.804     339.400   
1048576    6291456         25165824          1000      684.247     9.19        36.78          693.219     678.524     683.558   

