the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.097       0.01        0.04           0.260       0.040       0.460     
2          2               8                 1000      0.099       0.02        0.08           0.500       0.040       0.800     
4          4               16                1000      0.088       0.05        0.18           0.440       0.040       0.680     
8          8               32                1000      0.088       0.09        0.36           0.460       0.040       0.280     
16         16              64                1000      0.088       0.18        0.73           0.260       0.040       0.600     
32         32              128               1000      0.073       0.44        1.75           0.280       0.040       0.240     
64         64              256               1000      0.075       0.86        3.43           0.260       0.060       0.300     
128        128             512               1000      0.092       1.39        5.57           0.480       0.080       0.440     
256        256             1024              1000      0.123       2.07        8.29           0.380       0.100       0.600     
512        512             2048              1000      0.206       2.49        9.94           0.420       0.180       0.440     
1024       1024            4096              1000      0.340       3.01        12.05          0.640       0.320       0.560     
2048       2048            8192              1000      0.650       3.15        12.61          0.980       0.640       1.460     
4096       4096            16384             1000      1.309       3.13        12.52          8.100       1.280       2.400     
8192       8192            32768             1000      2.624       3.12        12.49          2.820       2.600       4.080     
16384      16384           65536             1000      5.224       3.14        12.55          152.540     5.040       7.960     
32768      32768           131072            1000      10.436      3.14        12.56          102.820     10.260      16.440    
65536      65536           262144            1000      20.836      3.15        12.58          288.840     20.240      34.700    
131072     131072          524288            1000      40.281      3.25        13.02          127.080     39.620      76.680    
262144     262144          1048576           1000      99.994      2.62        10.49          170.380     90.320      173.920   
524288     524288          2097152           1000      407.855     1.29        5.14           463.240     396.000     412.160   
1048576    1048576         4194304           1000      1037.879    1.01        4.04           1096.040    1024.300    1056.360  

