the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.104       0.06        0.23           0.160       0.100       1.200     
4          24              96                1000      0.104       0.23        0.92           0.160       0.100       0.360     
16         96              384               1000      0.119       0.81        3.24           0.140       0.100       0.580     
64         384             1536              1000      0.152       2.52        10.09          0.180       0.140       0.520     
256        1536            6144              1000      0.194       7.94        31.75          0.240       0.180       0.520     
1024       6144            24576             1000      0.387       15.87       63.50          0.420       0.380       2.820     
4096       24576           98304             1000      2.127       11.55       46.22          12.640      2.100       6.460     
16384      98304           393216            1000      21.956      4.48        17.91          35.500      21.760      34.080    
65536      393216          1572864           1000      89.348      4.40        17.60          107.700     89.100      161.040   
262144     1572864         6291456           1000      406.165     3.87        15.49          518.240     362.700     707.040   
1048576    6291456         25165824          1000      2723.974    2.31        9.24           3134.540    2703.100    2961.360  

